pathway,rep,mean_diff
p53 signaling pathway,13,-0.23356866848300495
p53 signaling pathway,14,0.2515726262031041
p53 signaling pathway,15,-0.681427178024608
p53 signaling pathway,16,-0.1429338885791941
p53 signaling pathway,17,-0.8551850485414639
p53 signaling pathway,18,-0.4072615087940271
p53 signaling pathway,19,-0.6264928750875518
p53 signaling pathway,20,0.08659971934232603
p53 signaling pathway,21,-0.4764718132011072
p53 signaling pathway,22,-0.2829081878864034
p53 signaling pathway,23,0.17347653752686282
p53 signaling pathway,24,0.4398137995690807
p53 signaling pathway,25,-0.3043507335946797
p53 signaling pathway,26,-0.11291928455749425
p53 signaling pathway,27,-0.4157860726694368
p53 signaling pathway,28,0.16181330581392264
p53 signaling pathway,29,-0.26276619475065743
p53 signaling pathway,30,-0.7002044444849077
p53 signaling pathway,31,-0.594340611381283
p53 signaling pathway,32,0.015993335743816568
p53 signaling pathway,33,-0.4315542180501802
p53 signaling pathway,34,-0.21297027894443896
p53 signaling pathway,35,-0.08283800861207047
p53 signaling pathway,36,-0.4391075113940486
p53 signaling pathway,37,-0.8853538837471462
p53 signaling pathway,38,-0.15284899904739535
p53 signaling pathway,39,-0.5543084008633272
p53 signaling pathway,40,-0.6957392691192716
p53 signaling pathway,41,-0.05415723852365997
p53 signaling pathway,42,-0.32189097098578334
p53 signaling pathway,43,-0.35714848034835
p53 signaling pathway,44,-0.6554438382934251
p53 signaling pathway,45,-0.7238302412974389
p53 signaling pathway,46,-0.13935869328407158
p53 signaling pathway,47,-0.811217768714448
p53 signaling pathway,48,0.19939981400867135
p53 signaling pathway,49,-0.5065378988917142
Cellular senescence,0,-0.007207620466768194
Cellular senescence,1,-0.3115369344396652
Cellular senescence,2,-0.25126574669436846
Cellular senescence,3,-0.39876067669996373
Cellular senescence,4,-0.6947750649754671
Cellular senescence,5,-0.560090177605816
Cellular senescence,6,-0.4593889003717949
Cellular senescence,7,-0.04673514804921771
Cellular senescence,8,0.0445772273624994
Cellular senescence,9,-0.4182174373698126
Cellular senescence,10,-0.48071189034471445
Cellular senescence,11,-0.3718133091549295
Cellular senescence,12,-0.3766592551463491
Cellular senescence,13,-0.07705288864669416
Cellular senescence,14,-0.5596078154871079
Cellular senescence,15,-0.31215093043701087
Cellular senescence,16,-0.36004380992538854
Cellular senescence,17,-0.14965657027196216
Cellular senescence,18,-0.4498716138143364
Cellular senescence,19,-0.0922261517467545
Cellular senescence,20,-0.44823424375692467
Cellular senescence,21,-0.24304223178570694
Cellular senescence,22,-0.3850268331704602
Cellular senescence,23,-0.29464948064328955
Cellular senescence,24,-0.46530525950708246
Cellular senescence,25,-0.3503783306326189
Cellular senescence,26,0.2554379100389826
Cellular senescence,27,-0.5299306766267671
Cellular senescence,28,-0.2879343695576853
Cellular senescence,29,-0.21902627702005373
Cellular senescence,30,-0.2202705223453035
Cellular senescence,31,-0.041993099395828015
Cellular senescence,32,-0.49812913756679045
Cellular senescence,33,-0.48154849277232714
Cellular senescence,34,-0.40701789555826934
Cellular senescence,35,-0.5776193455859634
Cellular senescence,36,-0.14920211088509672
Cellular senescence,37,-0.0473795421878809
Cellular senescence,38,-0.5718090213010715
Cellular senescence,39,-0.30184055880680477
Cellular senescence,40,-0.48007863904174597
Cellular senescence,41,0.2310581756127964
Cellular senescence,42,-0.5887091401497913
Cellular senescence,43,-0.3970091854513462
Cellular senescence,44,-0.31900050644210864
Cellular senescence,45,-0.7255562408623759
Cellular senescence,46,-0.4571658182549345
Cellular senescence,47,-0.7343524363341054
Cellular senescence,48,-0.0545977617035018
Cellular senescence,49,-0.7651690006658585
Apoptosis,0,-0.4099950574404524
Apoptosis,1,-0.24801854207433288
Apoptosis,2,0.3537744726326205
Apoptosis,3,-0.4725536699206585
Apoptosis,4,-0.20794929466105566
Apoptosis,5,-0.4745676399272454
Apoptosis,6,-0.1534808298056966
Apoptosis,7,-0.23327899505893318
Apoptosis,8,-0.292158088045822
Apoptosis,9,-0.005892127699934687
Apoptosis,10,-0.980798871065911
Apoptosis,11,-0.4211913945544305
Apoptosis,12,0.06893746219491786
Apoptosis,13,-0.508407105414268
Apoptosis,14,0.25916249413872827
Apoptosis,15,-0.3521756955777474
Apoptosis,16,-0.4349271671834754
Apoptosis,17,-0.20305729482441034
Apoptosis,18,-0.2563572625226789
Apoptosis,19,-0.04026298898985996
Apoptosis,20,0.5144088668195457
Apoptosis,21,0.2601573837676132
Apoptosis,22,-0.4885383462838203
Apoptosis,23,-0.4878287655599577
Apoptosis,24,-0.1403375484883258
Apoptosis,25,0.06365588223571839
Apoptosis,26,-0.09613133180757558
Apoptosis,27,-0.37950017290988497
Apoptosis,28,-0.2299558519640652
Apoptosis,29,-0.18957970329994406
Apoptosis,30,-0.3740109162450317
Apoptosis,31,-0.6303075393771007
Apoptosis,32,-0.45674689296386306
Apoptosis,33,-0.24389138674242627
Apoptosis,34,-0.3680695422386673
Apoptosis,35,0.6727776952119688
Apoptosis,36,0.00582195855688044
Apoptosis,37,-0.435672141584706
Apoptosis,38,0.03902489211088468
Apoptosis,39,-0.4741181606880061
Apoptosis,40,-0.5353207975854206
Apoptosis,41,-0.7385966371924177
Apoptosis,42,0.5454505700622847
Apoptosis,43,-0.7446977853934624
Apoptosis,44,-0.2748534385367191
Apoptosis,45,-0.06928278793281747
Apoptosis,46,0.02602183354284767
Apoptosis,47,-0.7157587192789197
Apoptosis,48,-0.31437193108342854
Apoptosis,49,0.04374887694952645
Necroptosis,0,-0.5394921757651931
Necroptosis,1,-0.7063887537903478
Necroptosis,2,-0.45182803020029894
Necroptosis,3,-0.9069644339567884
Necroptosis,4,-0.5172208354858301
Necroptosis,5,-0.6897014055009802
Necroptosis,6,0.6231820229368401
Necroptosis,7,-0.5127322667383429
Necroptosis,8,-0.10110420092249398
Necroptosis,9,-0.25104110891405834
Necroptosis,10,-0.004557679158655384
Necroptosis,11,0.02775339849872209
Necroptosis,12,-0.4964303475221922
Necroptosis,13,-0.5203801664768206
Necroptosis,14,-0.486897097605147
Necroptosis,15,-0.5355010128463166
Necroptosis,16,-0.6231116299432078
Necroptosis,17,-0.4191322959070003
Necroptosis,18,-0.30885421143071423
Necroptosis,19,0.41543852943278414
Necroptosis,20,-0.4136309533140049
Necroptosis,21,-0.14688429963454683
Necroptosis,22,0.08034452557511806
Necroptosis,23,0.0005375129628011566
Necroptosis,24,-0.33466619757347243
Necroptosis,25,-0.009302683083759415
Necroptosis,26,-0.4367729221534722
Necroptosis,27,-0.3994879183328882
Necroptosis,28,0.3256128582709462
Necroptosis,29,-0.501571600110024
Necroptosis,30,0.5373387920520558
Necroptosis,31,-0.3231859246312099
Necroptosis,32,-0.7903352857315977
Necroptosis,33,-0.07237909551013509
Necroptosis,34,-0.6480924366586525
Necroptosis,35,-0.14920838238390688
Necroptosis,36,0.3081630124126533
Necroptosis,37,0.1839061670078854
Necroptosis,38,-0.20130958772350327
Necroptosis,39,-0.27128906152118976
Necroptosis,40,-0.871830708981839
Necroptosis,41,-0.6021127211387535
Necroptosis,42,0.0032742099534417545
Necroptosis,43,0.16431892666385498
Necroptosis,44,-0.7087764116056763
Necroptosis,45,-1.0345568581812834
Necroptosis,46,-0.7207713371183884
Necroptosis,47,0.40820207303443745
Necroptosis,48,0.3216846722731661
Necroptosis,49,-0.6070488138859806
Ferroptosis,0,-0.776456607347469
Ferroptosis,1,-0.38442538044360053
Ferroptosis,2,-0.02479566226147413
Ferroptosis,3,-0.5270126697564989
Ferroptosis,4,-0.5896837323718422
Ferroptosis,5,-0.42592292875135085
Ferroptosis,6,-0.4997846703905842
Ferroptosis,7,0.4174625233136543
Ferroptosis,8,-0.7143187989248939
Ferroptosis,9,0.38390679999169397
Ferroptosis,10,-0.5938921104869768
Ferroptosis,11,-0.08957830452124191
Ferroptosis,12,0.18953977283220114
Ferroptosis,13,0.05927983439562496
Ferroptosis,14,-0.39235717255318947
Ferroptosis,15,-0.33172775623515616
Ferroptosis,16,-0.41953362034487707
Ferroptosis,17,-0.13619712824101787
Ferroptosis,18,0.42853682081353883
Ferroptosis,19,-0.12421573361329304
Ferroptosis,20,-0.11583114287745203
Ferroptosis,21,-0.14781389594784786
Ferroptosis,22,0.08414101046218453
Ferroptosis,23,0.5611261844012192
Ferroptosis,24,-0.29190794109488477
Ferroptosis,25,-0.09910315343334343
Ferroptosis,26,-0.8502796739244299
Ferroptosis,27,0.3212081711631685
Ferroptosis,28,-0.1583005138668893
Ferroptosis,29,0.2854754502119967
Ferroptosis,30,-0.453161556298393
Ferroptosis,31,-0.11468171030943064
Ferroptosis,32,0.12012413714604372
Ferroptosis,33,0.11183875903409954
Ferroptosis,34,-0.17446426414023813
Ferroptosis,35,-0.6855254465841036
Ferroptosis,36,0.310276615473595
Ferroptosis,37,-0.5007214736329111
Ferroptosis,38,-0.48704815173946103
Ferroptosis,39,0.16234273604534985
Ferroptosis,40,0.07970661743662037
Ferroptosis,41,0.263658956997087
Ferroptosis,42,-0.3509036220197794
Ferroptosis,43,-0.5813032637654314
Ferroptosis,44,0.14027430235068802
Ferroptosis,45,-0.3802105093038257
Ferroptosis,46,0.25453092900771956
Ferroptosis,47,-0.4264778438661194
Ferroptosis,48,-0.13890826302504727
Ferroptosis,49,0.035278573521266954
Autophagy,0,-0.5516392073491235
Autophagy,1,-0.41057517906597996
Autophagy,2,0.006882775826958428
Autophagy,3,0.25841560253234325
Autophagy,4,-0.2392179545964504
Autophagy,5,-0.165655123657165
Autophagy,6,0.13039335661726695
Autophagy,7,-0.54192440498601
Autophagy,8,-0.014566156342685006
Autophagy,9,-0.16886674417426473
Autophagy,10,0.13232549776177127
Autophagy,11,-0.6078286538007138
Autophagy,12,-0.29325841186021784
Autophagy,13,0.25246917185188283
Autophagy,14,-0.5364792833495438
Autophagy,15,-0.2669034354982706
Autophagy,16,-0.4607608696881638
Autophagy,17,-0.6003504717470026
Autophagy,18,-0.540015052719032
Autophagy,19,0.32694804999459226
Autophagy,20,-0.36159280111616066
Autophagy,21,-0.28127351725241967
Autophagy,22,-0.4503031361713325
Autophagy,23,-0.16350910085221076
Autophagy,24,-0.34203435965033024
Autophagy,25,-0.5922469138206636
Autophagy,26,-0.6282321380380217
Autophagy,27,-0.036110891733083184
Autophagy,28,-0.5139227470381029
Autophagy,29,-0.6281182515791194
Autophagy,30,-0.606583478634751
Autophagy,31,-0.17415967238032207
Autophagy,32,-0.516734218849943
Autophagy,33,-0.10227181934567467
Autophagy,34,-0.4014938435354991
Autophagy,35,-0.756405045288436
Autophagy,36,0.19039234290248674
Autophagy,37,-0.01432876888843159
Autophagy,38,0.42659303944852917
Autophagy,39,-0.15045550514064612
Autophagy,40,-0.16246461068109208
Autophagy,41,-0.23378784954314186
Autophagy,42,-0.31660779051035126
Autophagy,43,-0.08577118119571125
Autophagy,44,-0.37228809404932406
Autophagy,45,0.16181048017263605
Autophagy,46,-0.4185242045608283
Autophagy,47,-0.40182167447396766
Autophagy,48,-0.11723209461913509
Autophagy,49,0.0131259474202836
Mitophagy,0,-0.13060295072075606
Mitophagy,1,-0.2762691583458551
Mitophagy,2,-0.6774432350136286
Mitophagy,3,-0.14650855623489062
Mitophagy,4,-0.4245080455119551
Mitophagy,5,-0.04521707839793664
Mitophagy,6,0.28836628446092927
Mitophagy,7,-0.21720375627607136
Mitophagy,8,0.027501159631102917
Mitophagy,9,-0.13888650305582953
Mitophagy,10,-0.1489469316680151
Mitophagy,11,-0.5798663155144412
Mitophagy,12,-0.9561714225303773
Mitophagy,13,0.0058456078384845275
Mitophagy,14,-0.18008726558096694
Mitophagy,15,-0.04398442861796494
Mitophagy,16,0.08510868427542337
Mitophagy,17,-0.7565086459715397
Mitophagy,18,-0.6966327169997881
Mitophagy,19,-0.19938939041821357
Mitophagy,20,-0.22305511440636822
Mitophagy,21,-0.4009896816940476
Mitophagy,22,-0.359189397568608
Mitophagy,23,0.3845816940964336
Mitophagy,24,-0.4410482120127923
Mitophagy,25,-0.6262478695051799
Mitophagy,26,-0.5069789456762965
Mitophagy,27,0.1177905842070116
Mitophagy,28,0.23334389892215443
Mitophagy,29,-0.3534626455835398
Mitophagy,30,-0.9183050799783639
Mitophagy,31,0.01545112353009793
Mitophagy,32,-0.3407679556241396
Mitophagy,33,0.5709706645694295
Mitophagy,34,-0.8724398693314048
Mitophagy,35,-0.017860079397450032
Mitophagy,36,-0.6170821426969926
Mitophagy,37,-0.5089073454922415
Mitophagy,38,-0.40930973691817996
Mitophagy,39,0.2272959823679543
Mitophagy,40,0.2311044749926623
Mitophagy,41,0.6192620851629806
Mitophagy,42,-0.2014923379094687
Mitophagy,43,-0.4802179840172405
Mitophagy,44,0.17371159404249106
Mitophagy,45,-0.7497610554773472
Mitophagy,46,-0.024742890692044738
Mitophagy,47,-0.03667824969713873
Mitophagy,48,-0.09322474757130336
Mitophagy,49,0.1248174277872445
MAPK signaling pathway,0,-0.4495657340454331
MAPK signaling pathway,1,-0.13434079556392148
MAPK signaling pathway,2,-0.13659012877858173
MAPK signaling pathway,3,-0.8699794783080987
MAPK signaling pathway,4,-0.8368857189105354
MAPK signaling pathway,5,-0.6875405301287588
MAPK signaling pathway,6,-0.21250974242147413
MAPK signaling pathway,7,-0.29101365768459925
MAPK signaling pathway,8,-0.6087847568743205
MAPK signaling pathway,9,-0.6594026848105532
MAPK signaling pathway,10,-0.7638522543991181
MAPK signaling pathway,11,-0.42692097495722625
MAPK signaling pathway,12,0.08797241508734116
MAPK signaling pathway,13,0.0226916936929515
MAPK signaling pathway,14,-0.6026564023383554
MAPK signaling pathway,15,-0.12730562636466147
MAPK signaling pathway,16,-0.3099755842079774
MAPK signaling pathway,17,-0.7804642285439132
MAPK signaling pathway,18,0.4744411011865678
MAPK signaling pathway,19,-0.3583097736183023
MAPK signaling pathway,20,0.043889353026294445
MAPK signaling pathway,21,0.03791378427575619
MAPK signaling pathway,22,-0.5925445564761086
MAPK signaling pathway,23,-0.16356075622231314
MAPK signaling pathway,24,0.6908918405803495
MAPK signaling pathway,25,-0.4650278456658822
MAPK signaling pathway,26,0.12137490686278439
MAPK signaling pathway,27,-0.5466060053875785
MAPK signaling pathway,28,-0.4799345056291693
MAPK signaling pathway,29,-0.41128596606051343
MAPK signaling pathway,30,-0.8995234034961215
MAPK signaling pathway,31,-0.6036177596317005
MAPK signaling pathway,32,-0.6611212198221592
MAPK signaling pathway,33,-0.4335831704146731
MAPK signaling pathway,34,-0.2714267230602262
MAPK signaling pathway,35,-0.7346069479486512
MAPK signaling pathway,36,-0.3548278756734126
MAPK signaling pathway,37,0.6206661459565733
MAPK signaling pathway,38,-0.4059117097865702
MAPK signaling pathway,39,-0.666786975728483
MAPK signaling pathway,40,-0.44301245866509353
MAPK signaling pathway,41,-0.27465491242300477
MAPK signaling pathway,42,-0.6055487841299403
MAPK signaling pathway,43,-0.8108555047580528
MAPK signaling pathway,44,-0.9091948535763725
MAPK signaling pathway,45,-0.14918376450336818
MAPK signaling pathway,46,-0.5021609638660074
MAPK signaling pathway,47,-0.5661900315666857
MAPK signaling pathway,48,-0.44616423147592243
MAPK signaling pathway,49,-0.737083524801466
PI3K-Akt signaling pathway,0,-0.3095342499384452
PI3K-Akt signaling pathway,1,-0.6261264821506647
PI3K-Akt signaling pathway,2,-0.7969842405906052
PI3K-Akt signaling pathway,3,-0.540380370270052
PI3K-Akt signaling pathway,4,-0.6180565590837583
PI3K-Akt signaling pathway,5,-0.9104171591395571
PI3K-Akt signaling pathway,6,-0.23547083348314893
PI3K-Akt signaling pathway,7,-0.42937805120713873
PI3K-Akt signaling pathway,8,-0.5700044715069887
PI3K-Akt signaling pathway,9,0.017159968557418005
PI3K-Akt signaling pathway,10,-0.33666431216896003
PI3K-Akt signaling pathway,11,-0.41322033494036414
PI3K-Akt signaling pathway,12,-0.45288251661367934
PI3K-Akt signaling pathway,13,-0.20719171925472393
PI3K-Akt signaling pathway,14,-0.7521922069372255
PI3K-Akt signaling pathway,15,-0.7795900323102906
PI3K-Akt signaling pathway,16,-0.5177126637232673
PI3K-Akt signaling pathway,17,-0.20578721548714513
PI3K-Akt signaling pathway,18,-0.3210696410323799
PI3K-Akt signaling pathway,19,-0.19687511212984715
PI3K-Akt signaling pathway,20,0.05018794593272914
PI3K-Akt signaling pathway,21,-0.4181534199683607
PI3K-Akt signaling pathway,22,0.05185294837609683
PI3K-Akt signaling pathway,23,-0.93151623188103
PI3K-Akt signaling pathway,24,-0.2739789493464869
PI3K-Akt signaling pathway,25,-0.27686695344272066
PI3K-Akt signaling pathway,26,0.3342907343875813
PI3K-Akt signaling pathway,27,-0.17425768132126943
PI3K-Akt signaling pathway,28,-0.4940427092349549
PI3K-Akt signaling pathway,29,-0.60310420146875
PI3K-Akt signaling pathway,30,-0.684391166820982
PI3K-Akt signaling pathway,31,-0.35136442548885827
PI3K-Akt signaling pathway,32,-0.4843498471373309
PI3K-Akt signaling pathway,33,-0.9100630346505477
PI3K-Akt signaling pathway,34,-0.3090173191218418
PI3K-Akt signaling pathway,35,-0.1600995733490893
PI3K-Akt signaling pathway,36,-0.9657147083534647
PI3K-Akt signaling pathway,37,-1.0633195082339002
PI3K-Akt signaling pathway,38,-0.8588316868168555
PI3K-Akt signaling pathway,39,-0.058265574197996335
PI3K-Akt signaling pathway,40,-0.6279006264467388
PI3K-Akt signaling pathway,41,-0.6979849647844063
PI3K-Akt signaling pathway,42,-0.44144358362846525
PI3K-Akt signaling pathway,43,-0.5422899372837016
PI3K-Akt signaling pathway,44,-0.8250862785176113
PI3K-Akt signaling pathway,45,-0.6950777907435012
PI3K-Akt signaling pathway,46,-0.4257075980051791
PI3K-Akt signaling pathway,47,-0.7665233482673504
PI3K-Akt signaling pathway,48,-0.5419132637441455
PI3K-Akt signaling pathway,49,-0.11405225157891134
Ras signaling pathway,0,-0.1577978364727635
Ras signaling pathway,1,-0.6421953268160008
Ras signaling pathway,2,-0.3265004238997996
Ras signaling pathway,3,0.23531434405324098
Ras signaling pathway,4,-0.0939738826918455
Ras signaling pathway,5,0.6471762846041473
Ras signaling pathway,6,-0.006787192902206455
Ras signaling pathway,7,-0.4031307591989431
Ras signaling pathway,8,-0.5364671579119409
Ras signaling pathway,9,-0.8391938870080862
Ras signaling pathway,10,-0.6209800831821846
Ras signaling pathway,11,-0.6374758201459283
Ras signaling pathway,12,-0.1248519571398643
Ras signaling pathway,13,-0.028492001852133603
Ras signaling pathway,14,-0.3687959452490758
Ras signaling pathway,15,-0.5648397555580982
Ras signaling pathway,16,-0.022705704791047426
Ras signaling pathway,17,-0.45389375393838194
Ras signaling pathway,18,-0.30928739142564404
Ras signaling pathway,19,-0.6310314972531799
Ras signaling pathway,20,-0.05579269732557159
Ras signaling pathway,21,0.2559483422621918
Ras signaling pathway,22,0.23487207535743826
Ras signaling pathway,23,-0.6091648700234386
Ras signaling pathway,24,-0.44020982991782787
Ras signaling pathway,25,-0.69308237844141
Ras signaling pathway,26,-0.7436707367502088
Ras signaling pathway,27,-0.5829595461253556
Ras signaling pathway,28,-0.05569152871988402
Ras signaling pathway,29,-0.4777651333407773
Ras signaling pathway,30,-0.45297369244750446
Ras signaling pathway,31,0.27681736177596045
Ras signaling pathway,32,-0.4350537549948544
Ras signaling pathway,33,-0.47934294437464575
Ras signaling pathway,34,-0.6911974582122633
Ras signaling pathway,35,-0.44054685920636316
Ras signaling pathway,36,0.07101009614343345
Ras signaling pathway,37,-0.5139070734843632
Ras signaling pathway,38,0.2946940977044338
Ras signaling pathway,39,0.22177081383001157
Ras signaling pathway,40,-0.2591383875944661
Ras signaling pathway,41,-0.27434087876669844
Ras signaling pathway,42,-0.7395490245923542
Ras signaling pathway,43,-0.6112112002369402
Ras signaling pathway,44,-0.5520507805539084
Ras signaling pathway,45,-0.31673027369037077
Ras signaling pathway,46,-0.5832249194112966
Ras signaling pathway,47,-0.5863418943306965
Ras signaling pathway,48,-0.6467324494792264
Ras signaling pathway,49,-0.06310852846330472
Rap1 signaling pathway,0,-0.8506853328280322
Rap1 signaling pathway,1,-0.31591824786130646
Rap1 signaling pathway,2,-0.3101182891309044
Rap1 signaling pathway,3,0.18051834726413593
Rap1 signaling pathway,4,0.6994228236018345
Rap1 signaling pathway,5,-0.48165549699027993
Rap1 signaling pathway,6,-0.47181544999873876
Rap1 signaling pathway,7,-0.31446183772250885
Rap1 signaling pathway,8,-1.0059814216369563
Rap1 signaling pathway,9,-0.03802615822182541
Rap1 signaling pathway,10,-0.35337922618384626
Rap1 signaling pathway,11,-0.18580929165353915
Rap1 signaling pathway,12,-0.25846188642904416
Rap1 signaling pathway,13,-0.37147613942146307
Rap1 signaling pathway,14,-0.4013996266057882
Rap1 signaling pathway,15,-0.7142426812917798
Rap1 signaling pathway,16,-0.4009676808003555
Rap1 signaling pathway,17,-0.19726743725043466
Rap1 signaling pathway,18,-0.5151446000532587
Rap1 signaling pathway,19,-0.09287947717646047
Rap1 signaling pathway,20,-0.791561586260252
Rap1 signaling pathway,21,-0.2926674852542655
Rap1 signaling pathway,22,-0.6196846529524462
Rap1 signaling pathway,23,-0.7055105285328249
Rap1 signaling pathway,24,0.014992316216700075
Rap1 signaling pathway,25,-0.5241219191633754
Rap1 signaling pathway,26,-0.43825846767635906
Rap1 signaling pathway,27,-0.05345013124645623
Rap1 signaling pathway,28,-0.006006303571821814
Rap1 signaling pathway,29,-0.7347121853680378
Rap1 signaling pathway,30,0.519539124783372
Rap1 signaling pathway,31,-0.149099107565631
Rap1 signaling pathway,32,-0.9729354594636559
Rap1 signaling pathway,33,0.3265492738217295
Rap1 signaling pathway,34,-0.5656610924809602
Rap1 signaling pathway,35,-0.4066344437365307
Rap1 signaling pathway,36,-0.16296802245751812
Rap1 signaling pathway,37,-0.34162649094825326
Rap1 signaling pathway,38,-0.19237056194762908
Rap1 signaling pathway,39,-0.7052651019938854
Rap1 signaling pathway,40,-0.16489236891777226
Rap1 signaling pathway,41,-0.48477484891281764
Rap1 signaling pathway,42,-0.7142223088129542
Rap1 signaling pathway,43,0.3888264249869751
Rap1 signaling pathway,44,-0.22037419192908836
Rap1 signaling pathway,45,-0.020701067957473132
Rap1 signaling pathway,46,0.08549609647590548
Rap1 signaling pathway,47,-0.1285896345637003
Rap1 signaling pathway,48,-0.5962310005762895
Rap1 signaling pathway,49,-0.4981104328861178
ErbB signaling pathway,0,-0.6926615643602063
ErbB signaling pathway,1,-0.5816094932266924
ErbB signaling pathway,2,-0.43035405443588576
ErbB signaling pathway,3,-0.7570223630160584
ErbB signaling pathway,4,-0.15984594730420054
ErbB signaling pathway,5,-0.06962611978802713
ErbB signaling pathway,6,-0.4763270993559121
ErbB signaling pathway,7,0.07245984979235182
ErbB signaling pathway,8,-0.14738053232994502
ErbB signaling pathway,9,0.31423091681292104
ErbB signaling pathway,10,-0.5677388982993115
ErbB signaling pathway,11,-0.541458298162653
ErbB signaling pathway,12,-0.8755084837257204
ErbB signaling pathway,13,-0.3517911450744613
ErbB signaling pathway,14,-0.46752301560520404
ErbB signaling pathway,15,-0.20271824024999166
ErbB signaling pathway,16,-0.7548889055925817
ErbB signaling pathway,17,-0.3480777608281782
ErbB signaling pathway,18,-0.6555194506977471
ErbB signaling pathway,19,-0.2286420265397494
ErbB signaling pathway,20,-0.38647287395398977
ErbB signaling pathway,21,-0.06973785587951203
ErbB signaling pathway,22,-0.47169256829093154
ErbB signaling pathway,23,-0.3875576907740125
ErbB signaling pathway,24,-0.9979715193291407
ErbB signaling pathway,25,-0.7985203869518871
ErbB signaling pathway,26,0.5528451970870003
ErbB signaling pathway,27,0.9591963381191688
ErbB signaling pathway,28,-0.02769076572885961
ErbB signaling pathway,29,-0.7376832328070739
ErbB signaling pathway,30,-0.49415430849311714
ErbB signaling pathway,31,-0.5558822566720613
ErbB signaling pathway,32,0.7529545828661397
ErbB signaling pathway,33,-0.07356604627412087
ErbB signaling pathway,34,-0.4438729456658532
ErbB signaling pathway,35,0.16961512779363733
ErbB signaling pathway,36,0.36584442271147016
ErbB signaling pathway,37,-0.009818728890855177
ErbB signaling pathway,38,-0.05896878410002124
ErbB signaling pathway,39,0.11137146036009395
ErbB signaling pathway,40,-0.4715746955118203
ErbB signaling pathway,41,-0.8592091206467058
ErbB signaling pathway,42,0.11557068594906947
ErbB signaling pathway,43,-0.5276015143154351
ErbB signaling pathway,44,-0.4545361079280338
ErbB signaling pathway,45,-0.3234146920207656
ErbB signaling pathway,46,0.04580895745158449
ErbB signaling pathway,47,-0.597096753789436
ErbB signaling pathway,48,0.26912796533517125
ErbB signaling pathway,49,0.2763056667619892
mTOR signaling pathway,0,0.5877762023144939
mTOR signaling pathway,1,-0.6215636957994977
mTOR signaling pathway,2,-0.21918190504384383
mTOR signaling pathway,3,-0.3915033710731447
mTOR signaling pathway,4,-0.3979764322241751
mTOR signaling pathway,5,-0.7590588739504573
mTOR signaling pathway,6,-0.1556991902107464
mTOR signaling pathway,7,-0.5399012211531541
mTOR signaling pathway,8,0.14810079834526657
mTOR signaling pathway,9,-0.09718667385015983
mTOR signaling pathway,10,0.2439560091744355
mTOR signaling pathway,11,-0.6589200176612691
mTOR signaling pathway,12,-0.27023286744933606
mTOR signaling pathway,13,-0.3308005649627995
mTOR signaling pathway,14,-0.36811853600451316
mTOR signaling pathway,15,-0.4561790194517673
