pathway,rep,mean_diff
p53 signaling pathway,40,0.2239946321606232
p53 signaling pathway,41,-0.5557138929419116
p53 signaling pathway,42,0.005242621659979537
p53 signaling pathway,43,-0.0055548205237032945
p53 signaling pathway,44,-0.2886395284671517
p53 signaling pathway,45,0.598051600313422
p53 signaling pathway,46,0.30933523012667086
p53 signaling pathway,47,-0.33076017467684293
p53 signaling pathway,48,-0.14547386751854147
p53 signaling pathway,49,-0.4196129324256441
Cellular senescence,0,-0.1445315567370289
Cellular senescence,1,0.5825743017507594
Cellular senescence,2,0.11675197027700618
Cellular senescence,3,-0.13852258742773385
Cellular senescence,4,-0.3790004261474326
Cellular senescence,5,0.5432082861615004
Cellular senescence,6,-0.4883493346107286
Cellular senescence,7,0.4023767155842397
Cellular senescence,8,0.03589829369973528
Cellular senescence,9,-0.1346802127001223
Cellular senescence,10,0.321172891249676
Cellular senescence,11,-0.07541556573271475
Cellular senescence,12,-0.19331308290668667
Cellular senescence,13,0.35231682845055606
Cellular senescence,14,0.4381698511597011
Cellular senescence,15,0.24764831617905536
Cellular senescence,16,0.29665269944039696
Cellular senescence,17,0.34070429304844346
Cellular senescence,18,-0.3378688055738181
Cellular senescence,19,-0.2174721386458472
Cellular senescence,20,-0.270794675948588
Cellular senescence,21,-0.13365337721574463
Cellular senescence,22,0.011136885710824041
Cellular senescence,23,-0.296390947164632
Cellular senescence,24,-0.4054827256116648
Cellular senescence,25,-0.3245071393949225
Cellular senescence,26,-0.06835434698016804
Cellular senescence,27,0.05635362245307253
Cellular senescence,28,0.018223082470663836
Cellular senescence,29,-0.3847402297059486
Cellular senescence,30,0.6608548761429992
Cellular senescence,31,0.13263255253143424
Cellular senescence,32,0.21695003025066942
Cellular senescence,33,-0.19721361002140195
Cellular senescence,34,0.2602878450507884
Cellular senescence,35,-0.6234090074019303
Cellular senescence,36,0.35398065365813397
Cellular senescence,37,0.5459919037314804
Cellular senescence,38,-0.3726627626797573
Cellular senescence,39,-0.3466693898212395
Cellular senescence,40,0.5715571790874754
Cellular senescence,41,-0.43766303823454566
Cellular senescence,42,-0.3485659017583074
Cellular senescence,43,-0.21854273105074284
Cellular senescence,44,-0.4665933393292764
Cellular senescence,45,-0.09725088213172697
Cellular senescence,46,-0.04339423784154603
Cellular senescence,47,-0.27151437130319067
Cellular senescence,48,-0.3436043116429679
Cellular senescence,49,0.18990376749475021
Apoptosis,0,0.13234032077090008
Apoptosis,1,-0.6641477739206892
Apoptosis,2,-0.29402264418286805
Apoptosis,3,0.015705215674255573
Apoptosis,4,0.27323609781228153
Apoptosis,5,0.5241371613818204
Apoptosis,6,-0.07558969300934673
Apoptosis,7,-0.23111205578238664
Apoptosis,8,0.08288534296932099
Apoptosis,9,-0.25390777243013307
Apoptosis,10,-0.017878026436932332
Apoptosis,11,0.2693030364186598
Apoptosis,12,-0.3925692028691282
Apoptosis,13,0.5909850146868183
Apoptosis,14,-0.346415036708131
Apoptosis,15,-0.3068109474575733
Apoptosis,16,-0.36056046400921565
Apoptosis,17,-0.2805419847003204
Apoptosis,18,0.4635979730105362
Apoptosis,19,-0.34640293480274664
Apoptosis,20,-0.040941144400523315
Apoptosis,21,0.3460369771626918
Apoptosis,22,0.33008463942752925
Apoptosis,23,-0.0475667698505669
Apoptosis,24,0.36595967612705
Apoptosis,25,-0.3937331356919874
Apoptosis,26,-0.2582715718934038
Apoptosis,27,0.09596651801623357
Apoptosis,28,-0.3335647870057008
Apoptosis,29,0.30679586033522527
Apoptosis,30,-0.12594522649679357
Apoptosis,31,0.24293311454555058
Apoptosis,32,-0.3637071973590193
Apoptosis,33,-0.30167106403858285
Apoptosis,34,0.318198501257816
Apoptosis,35,-0.030136607173739012
Apoptosis,36,-0.5388419335054915
Apoptosis,37,0.299487754282506
Apoptosis,38,-0.12138665331181653
Apoptosis,39,0.017332858410197743
Apoptosis,40,0.012276267151213285
Apoptosis,41,0.3519117845459822
Apoptosis,42,-0.3332382541639513
Apoptosis,43,-0.3686417397084094
Apoptosis,44,-0.08552892327343195
Apoptosis,45,0.0983173396655502
Apoptosis,46,-0.2890511685713981
Apoptosis,47,0.5343473626318405
Apoptosis,48,-0.9356997058501508
Apoptosis,49,-0.4475708205740653
Necroptosis,0,-0.32729702802466454
Necroptosis,1,-0.34326658243068753
Necroptosis,2,-0.39557211869625214
Necroptosis,3,0.5521000203144872
Necroptosis,4,-0.4587335333842655
Necroptosis,5,-0.2936658098046618
Necroptosis,6,-0.13263537252346386
Necroptosis,7,-0.25139811874750684
Necroptosis,8,0.3793787565018496
Necroptosis,9,0.34136973688315975
Necroptosis,10,-0.3900655832671421
Necroptosis,11,-0.3873551340958127
Necroptosis,12,-0.4960169708009543
Necroptosis,13,0.10733007059761994
Necroptosis,14,0.05548838662492069
Necroptosis,15,0.2624770725679545
Necroptosis,16,-0.2930257850854867
Necroptosis,17,-0.41107240059441563
Necroptosis,18,-0.17583124433426978
Necroptosis,19,-0.021978332641989274
Necroptosis,20,-0.24392515484816296
Necroptosis,21,-0.5100826474496372
Necroptosis,22,-0.43090936361472554
Necroptosis,23,-0.28542085871588074
Necroptosis,24,-0.2746465267830134
Necroptosis,25,-0.5979202593218012
Necroptosis,26,0.3784942028893129
Necroptosis,27,-0.2906773178141049
Necroptosis,28,-0.11628835997979856
Necroptosis,29,-0.17699602494408698
Necroptosis,30,0.7540320920747439
Necroptosis,31,-0.3269701704391377
Necroptosis,32,-0.03212314351801257
Necroptosis,33,-0.2915112155677324
Necroptosis,34,-0.10024314398071023
Necroptosis,35,0.4024379938726083
Necroptosis,36,0.292398656590903
Necroptosis,37,-0.1347535966382544
Necroptosis,38,-0.34696832805812466
Necroptosis,39,-0.4861473845534564
Necroptosis,40,0.04744074824427114
Necroptosis,41,-0.23672952960832672
Necroptosis,42,-0.6286517057332262
Necroptosis,43,-0.21392609005201652
Necroptosis,44,-0.4008140275059935
Necroptosis,45,-0.21839700758053665
Necroptosis,46,-0.6375019687245993
Necroptosis,47,-0.3418497330967981
Necroptosis,48,0.5523236940063696
Necroptosis,49,0.7691266638690448
Ferroptosis,0,-0.4151630991134233
Ferroptosis,1,-0.23061555885393742
Ferroptosis,2,-0.40304250905602923
Ferroptosis,3,0.07464736733452498
Ferroptosis,4,-0.33238375182386803
Ferroptosis,5,0.25374422503677385
Ferroptosis,6,-0.12643188807890943
Ferroptosis,7,0.27286304969737163
Ferroptosis,8,0.2453730686004776
Ferroptosis,9,-0.22110622592889173
Ferroptosis,10,0.35668125200458806
Ferroptosis,11,-0.3119998614475793
Ferroptosis,12,-0.5690667939875798
Ferroptosis,13,0.4104529119845809
Ferroptosis,14,-0.37783899696085976
Ferroptosis,15,0.06007524824717158
Ferroptosis,16,0.08713415234627095
Ferroptosis,17,0.5171963694748107
Ferroptosis,18,0.4373225059586092
Ferroptosis,19,-0.4059633037653745
Ferroptosis,20,-0.40343331104273206
Ferroptosis,21,-0.5953497384913963
Ferroptosis,22,0.23339415784559672
Ferroptosis,23,0.4214092613313336
Ferroptosis,24,-0.7534135306427963
Ferroptosis,25,-0.11233540179427759
Ferroptosis,26,0.39237401025624485
Ferroptosis,27,-0.19525951909535105
Ferroptosis,28,-0.754625268731062
Ferroptosis,29,-0.2796823946675649
Ferroptosis,30,-0.1275938431065158
Ferroptosis,31,-0.22284935413456802
Ferroptosis,32,0.1699413678059874
Ferroptosis,33,-0.25841095267297254
Ferroptosis,34,0.37766049753418046
Ferroptosis,35,0.5591954090124927
Ferroptosis,36,0.36850967706744
Ferroptosis,37,-0.17540069161735194
Ferroptosis,38,-0.25456602975693693
Ferroptosis,39,-0.34901986523453776
Ferroptosis,40,-0.47301375998271444
Ferroptosis,41,0.11868261412219455
Ferroptosis,42,-0.26361335772848915
Ferroptosis,43,0.31068302112670554
Ferroptosis,44,-0.039227027135788954
Ferroptosis,45,-0.08607639870396198
Ferroptosis,46,-0.3786066182718809
Ferroptosis,47,-0.368711486571521
Ferroptosis,48,-0.7666544541331416
Ferroptosis,49,0.11955215366695977
Autophagy,0,-0.231404195093938
Autophagy,1,0.22962361747496954
Autophagy,2,0.5520362651853212
Autophagy,3,-0.01444161734057478
Autophagy,4,0.17105481032625636
Autophagy,5,-0.2560958108111767
Autophagy,6,0.0007394290489696698
Autophagy,7,0.18352729020291003
Autophagy,8,0.23975127161100734
Autophagy,9,-0.11188681486105459
Autophagy,10,-0.43546376977107104
Autophagy,11,0.20697736331326128
Autophagy,12,-0.3362537806696684
Autophagy,13,-0.6205316068935596
Autophagy,14,-0.23545577998991224
Autophagy,15,-0.3420894404080419
Autophagy,16,-0.42725918804440144
Autophagy,17,-0.14539008483637317
Autophagy,18,-0.39284868049559246
Autophagy,19,0.36056448702202193
Autophagy,20,0.3526347740168747
Autophagy,21,0.3491717280803097
Autophagy,22,-0.4951458641566537
Autophagy,23,0.506781803597292
Autophagy,24,-0.42066976027609015
Autophagy,25,-0.2140805137934116
Autophagy,26,-0.15371978057731928
Autophagy,27,-0.378134534791817
Autophagy,28,-0.1397618419147434
Autophagy,29,0.18339128795862986
Autophagy,30,-0.30440350025955065
Autophagy,31,0.35914489269814165
Autophagy,32,-0.6644284964810113
Autophagy,33,0.7790864391401031
Autophagy,34,-0.3195909615458555
Autophagy,35,-0.5574591268736089
Autophagy,36,0.47986166305900024
Autophagy,37,0.10224977746226063
Autophagy,38,-0.38975099793243656
Autophagy,39,-0.32674569054467406
Autophagy,40,0.32097379919213415
Autophagy,41,-0.25889581217619884
Autophagy,42,-0.3262486571544723
Autophagy,43,0.44306793492453417
Autophagy,44,-0.3580914152402063
Autophagy,45,0.18979574459253873
Autophagy,46,-0.6817721964859158
Autophagy,47,-0.2672398400602095
Autophagy,48,0.1417592358434297
Autophagy,49,0.43698774123553397
Mitophagy,0,-0.24199547566082158
Mitophagy,1,-0.3249899871014186
Mitophagy,2,0.5602897068442806
Mitophagy,3,-0.1172384791124562
Mitophagy,4,-0.03855401802692972
Mitophagy,5,-0.28941559990924726
Mitophagy,6,-0.5034000776949239
Mitophagy,7,0.34519004773191914
Mitophagy,8,0.3156993649626103
Mitophagy,9,-0.3728478146227955
Mitophagy,10,-0.15411451588700387
Mitophagy,11,-0.5425027181798943
Mitophagy,12,-0.06429028319934943
Mitophagy,13,0.14718393624630044
Mitophagy,14,-0.17576864883698665
Mitophagy,15,-0.3518486711936125
Mitophagy,16,0.41340164112281974
Mitophagy,17,-0.2081183614872483
Mitophagy,18,-0.03027499541662653
Mitophagy,19,-0.40335063254150083
Mitophagy,20,0.9047686106360786
Mitophagy,21,0.14808561200154208
Mitophagy,22,-0.8313269015728963
Mitophagy,23,-0.3266329418173677
Mitophagy,24,0.20255298033294605
Mitophagy,25,-0.1686526181839913
Mitophagy,26,0.03576243421561104
Mitophagy,27,0.25456343038645646
Mitophagy,28,0.22355509767190496
Mitophagy,29,0.3354877256857189
Mitophagy,30,0.5536100958343111
Mitophagy,31,-0.01956712831688443
Mitophagy,32,-0.2753991615024965
Mitophagy,33,-0.3839812054825691
Mitophagy,34,-0.19114263263591288
Mitophagy,35,0.5699365989109872
Mitophagy,36,-0.32931763310439444
Mitophagy,37,0.49075105323555085
Mitophagy,38,-0.12401654459354118
Mitophagy,39,-0.32690188535379583
Mitophagy,40,0.1858002340412504
Mitophagy,41,-0.3685755423253233
Mitophagy,42,-0.3555384859186701
Mitophagy,43,-0.20989240206576049
Mitophagy,44,0.6878613268671716
Mitophagy,45,0.22445722986264738
Mitophagy,46,0.4142138022343518
Mitophagy,47,-0.0353297130288146
Mitophagy,48,-0.35737067779879594
Mitophagy,49,-0.43781699667160945
MAPK signaling pathway,0,0.19369492362784602
MAPK signaling pathway,1,0.26987839889473897
MAPK signaling pathway,2,0.5335563500927373
MAPK signaling pathway,3,-0.19278002952806816
MAPK signaling pathway,4,0.03964038062522136
MAPK signaling pathway,5,-0.07254119379046073
MAPK signaling pathway,6,0.21254876078247226
MAPK signaling pathway,7,-0.05214597376233163
MAPK signaling pathway,8,0.28360100944231814
MAPK signaling pathway,9,-0.3385316000404407
MAPK signaling pathway,10,-0.14561595771946645
MAPK signaling pathway,11,0.5350153455981012
MAPK signaling pathway,12,-0.2067994022297382
MAPK signaling pathway,13,-0.38986166574247844
MAPK signaling pathway,14,-0.152920916282843
MAPK signaling pathway,15,-0.44664711839028887
MAPK signaling pathway,16,0.34458213508895197
MAPK signaling pathway,17,1.0803126081924221
MAPK signaling pathway,18,-0.6407791599097057
MAPK signaling pathway,19,-0.3380994505854988
MAPK signaling pathway,20,-0.2540680374649054
MAPK signaling pathway,21,0.439313445121685
MAPK signaling pathway,22,0.29432000288344473
MAPK signaling pathway,23,0.07223462955675844
MAPK signaling pathway,24,0.380897484821561
MAPK signaling pathway,25,0.008033232451540702
MAPK signaling pathway,26,-0.11514240837130585
MAPK signaling pathway,27,-0.16110370503869936
MAPK signaling pathway,28,0.0004825190595976761
MAPK signaling pathway,29,-0.11836338231831718
MAPK signaling pathway,30,0.583727312192327
MAPK signaling pathway,31,-0.37099134373840825
MAPK signaling pathway,32,0.6161103409972127
MAPK signaling pathway,33,-0.06582509940602982
MAPK signaling pathway,34,0.30522845353042705
MAPK signaling pathway,35,-0.0469769235739362
MAPK signaling pathway,36,-0.17540807572238853
MAPK signaling pathway,37,-0.3716194773694965
MAPK signaling pathway,38,0.4314889856090683
MAPK signaling pathway,39,-0.259866056858298
MAPK signaling pathway,40,0.05880453529211352
MAPK signaling pathway,41,0.09770326723538228
MAPK signaling pathway,42,-0.1279143421854294
MAPK signaling pathway,43,-0.4333427222370325
MAPK signaling pathway,44,-0.2945975877587649
MAPK signaling pathway,45,-0.4321570927722701
MAPK signaling pathway,46,0.39146149504652555
MAPK signaling pathway,47,-0.22492716143381272
MAPK signaling pathway,48,-0.11862824410868328
MAPK signaling pathway,49,0.09462737128433918
PI3K-Akt signaling pathway,0,-0.10335634712892425
PI3K-Akt signaling pathway,1,0.30133947832822905
PI3K-Akt signaling pathway,2,0.4189111066014357
PI3K-Akt signaling pathway,3,-0.370770250085642
PI3K-Akt signaling pathway,4,0.3315993662650515
PI3K-Akt signaling pathway,5,-0.4290544417625646
PI3K-Akt signaling pathway,6,0.1558809524554059
PI3K-Akt signaling pathway,7,0.046686445814805175
PI3K-Akt signaling pathway,8,0.22348047504183138
PI3K-Akt signaling pathway,9,-0.45103850177919114
PI3K-Akt signaling pathway,10,-0.24453827301758546
PI3K-Akt signaling pathway,11,-0.0893233731556187
PI3K-Akt signaling pathway,12,-0.3337899650857322
PI3K-Akt signaling pathway,13,-0.322626103829347
PI3K-Akt signaling pathway,14,-0.23044441143720368
PI3K-Akt signaling pathway,15,0.4929754811621171
PI3K-Akt signaling pathway,16,-0.2296232337904502
PI3K-Akt signaling pathway,17,-0.7382800749047845
PI3K-Akt signaling pathway,18,-0.44681804488648497
PI3K-Akt signaling pathway,19,-0.36646584863716103
PI3K-Akt signaling pathway,20,-0.3561425403652768
PI3K-Akt signaling pathway,21,-0.44128459296336486
PI3K-Akt signaling pathway,22,-0.21975312319574414
PI3K-Akt signaling pathway,23,-0.019216429320684243
PI3K-Akt signaling pathway,24,-0.3193644867632458
PI3K-Akt signaling pathway,25,-0.29923490270171565
PI3K-Akt signaling pathway,26,0.18428954587734608
PI3K-Akt signaling pathway,27,-0.5338898020112338
PI3K-Akt signaling pathway,28,-0.419670568494138
PI3K-Akt signaling pathway,29,-0.44794536566931076
PI3K-Akt signaling pathway,30,1.0273561228482506
PI3K-Akt signaling pathway,31,-0.12307068343378968
PI3K-Akt signaling pathway,32,-0.37737180815470683
PI3K-Akt signaling pathway,33,0.5204233192831365
PI3K-Akt signaling pathway,34,-0.21934462000500302
PI3K-Akt signaling pathway,35,0.14713719856558746
PI3K-Akt signaling pathway,36,-0.34433047500160957
PI3K-Akt signaling pathway,37,0.09406695234207516
PI3K-Akt signaling pathway,38,-0.10181700710264435
PI3K-Akt signaling pathway,39,-0.30913654814675773
PI3K-Akt signaling pathway,40,-0.43160948449365966
PI3K-Akt signaling pathway,41,-0.08176300991619967
PI3K-Akt signaling pathway,42,0.16977590190776895
PI3K-Akt signaling pathway,43,0.25523490545671845
PI3K-Akt signaling pathway,44,-0.25535465244155797
PI3K-Akt signaling pathway,45,-0.05283304829988857
PI3K-Akt signaling pathway,46,-0.1112484645172534
PI3K-Akt signaling pathway,47,0.14726472669854512
PI3K-Akt signaling pathway,48,-0.307754432148747
PI3K-Akt signaling pathway,49,0.38229582002265206
Ras signaling pathway,0,-0.3800184400951055
Ras signaling pathway,1,-0.0727166785683122
Ras signaling pathway,2,0.32166045411188615
Ras signaling pathway,3,0.1287440578745377
Ras signaling pathway,4,0.22933836752024533
Ras signaling pathway,5,-0.3549677809329496
Ras signaling pathway,6,-0.10074142441332609
Ras signaling pathway,7,0.4282984700851896
Ras signaling pathway,8,0.03864266269416419
Ras signaling pathway,9,0.5357991614852726
Ras signaling pathway,10,-0.1205845576714534
Ras signaling pathway,11,0.010248413998261314
Ras signaling pathway,12,0.34651037148299824
Ras signaling pathway,13,0.3051820496527558
Ras signaling pathway,14,0.3619687514637052
Ras signaling pathway,15,-0.34641927443290693
Ras signaling pathway,16,-0.36636767655519553
Ras signaling pathway,17,-0.3576591392284225
Ras signaling pathway,18,0.004469949460821895
Ras signaling pathway,19,-0.34618237754270814
Ras signaling pathway,20,-0.3492294932502611
Ras signaling pathway,21,-0.4603397280830333
Ras signaling pathway,22,0.2495652702508091
Ras signaling pathway,23,0.33310630649863143
Ras signaling pathway,24,0.398597774068185
Ras signaling pathway,25,-0.36487665102491434
Ras signaling pathway,26,0.23023969325744037
Ras signaling pathway,27,-0.12255041758364062
Ras signaling pathway,28,0.4594925506666866
Ras signaling pathway,29,-0.13694205157695943
Ras signaling pathway,30,0.4467563133765634
Ras signaling pathway,31,-0.2895562451191893
Ras signaling pathway,32,0.1547932900865464
Ras signaling pathway,33,0.11110587894123412
Ras signaling pathway,34,-0.49803721034360027
Ras signaling pathway,35,0.11670510218689581
Ras signaling pathway,36,-0.3337737232002883
Ras signaling pathway,37,-0.2861974745077476
Ras signaling pathway,38,0.4855415203021606
Ras signaling pathway,39,0.34849076059651896
Ras signaling pathway,40,0.11634881786991899
Ras signaling pathway,41,-0.37524391635022114
Ras signaling pathway,42,0.05826338913466403
Ras signaling pathway,43,0.3180226451040634
Ras signaling pathway,44,-0.3610044548094731
Ras signaling pathway,45,0.00450861764020126
Ras signaling pathway,46,0.09074630477271836
Ras signaling pathway,47,-0.4553897558068364
Ras signaling pathway,48,-0.3584706974145454
Ras signaling pathway,49,0.7496970651349706
Rap1 signaling pathway,0,-0.4298253786507019
Rap1 signaling pathway,1,-0.5133469395422321
Rap1 signaling pathway,2,-0.03094134429584902
Rap1 signaling pathway,3,0.34806769626623113
Rap1 signaling pathway,4,0.6258877278485357
Rap1 signaling pathway,5,-0.3788828114874382
Rap1 signaling pathway,6,-0.13941338745175447
Rap1 signaling pathway,7,0.5322661107303119
Rap1 signaling pathway,8,0.5539660938507852
Rap1 signaling pathway,9,-0.3755788372463865
Rap1 signaling pathway,10,0.07810476703649646
Rap1 signaling pathway,11,-0.3124653168787148
Rap1 signaling pathway,12,-0.09553303086719564
Rap1 signaling pathway,13,0.17408736116932405
Rap1 signaling pathway,14,-0.4790573400730409
Rap1 signaling pathway,15,0.34025947487308306
Rap1 signaling pathway,16,0.5669243227223346
Rap1 signaling pathway,17,-0.40294963593198774
Rap1 signaling pathway,18,-0.3470756235067123
Rap1 signaling pathway,19,0.2924175082445226
Rap1 signaling pathway,20,-0.3286203213124591
Rap1 signaling pathway,21,-0.48081756009371845
Rap1 signaling pathway,22,-0.2797572972943509
Rap1 signaling pathway,23,-0.1355872986124576
Rap1 signaling pathway,24,0.005238568120512403
Rap1 signaling pathway,25,-0.6743592263113443
Rap1 signaling pathway,26,0.08270570140438128
Rap1 signaling pathway,27,-0.2966555021058199
Rap1 signaling pathway,28,-0.23110401372379155
Rap1 signaling pathway,29,0.3916466005655398
Rap1 signaling pathway,30,0.3938644368429234
Rap1 signaling pathway,31,-0.0307337628269084
Rap1 signaling pathway,32,-0.3625508403352329
Rap1 signaling pathway,33,0.5326703685372127
Rap1 signaling pathway,34,0.2550387744462031
Rap1 signaling pathway,35,0.4126720558714001
Rap1 signaling pathway,36,0.3188400077820137
Rap1 signaling pathway,37,-0.2500553896936545
Rap1 signaling pathway,38,-0.39649456369873054
Rap1 signaling pathway,39,0.13196099092364977
Rap1 signaling pathway,40,-0.3478846754563487
Rap1 signaling pathway,41,-0.2620088206960969
Rap1 signaling pathway,42,0.3169214679035445
Rap1 signaling pathway,43,-0.009033391448965663
Rap1 signaling pathway,44,0.22469851003453045
Rap1 signaling pathway,45,0.3352546682669161
Rap1 signaling pathway,46,-0.5222701718863714
Rap1 signaling pathway,47,0.2651321938847182
Rap1 signaling pathway,48,0.49744211193433313
Rap1 signaling pathway,49,0.2960850394090254
ErbB signaling pathway,0,0.407446384743349
ErbB signaling pathway,1,-0.4155922085568533
ErbB signaling pathway,2,0.33293674833705267
ErbB signaling pathway,3,-0.3392644763264592
ErbB signaling pathway,4,0.39670883684796043
ErbB signaling pathway,5,0.7242230847993738
ErbB signaling pathway,6,-0.864250026918048
ErbB signaling pathway,7,-0.10064203794563893
ErbB signaling pathway,8,-0.3613017319363028
ErbB signaling pathway,9,0.546273729267237
ErbB signaling pathway,10,-0.2905089609434022
ErbB signaling pathway,11,0.5471169825324461
ErbB signaling pathway,12,-0.8295722395408173
ErbB signaling pathway,13,0.03753474068335037
ErbB signaling pathway,14,0.30070576435383806
ErbB signaling pathway,15,-0.46954671591593145
ErbB signaling pathway,16,-0.35059262444309414
ErbB signaling pathway,17,0.3834788986106929
ErbB signaling pathway,18,0.3974177896929736
ErbB signaling pathway,19,0.49915747843615965
ErbB signaling pathway,20,-0.2380993923359622
ErbB signaling pathway,21,-0.4519082053055623
ErbB signaling pathway,22,0.3455547544685756
ErbB signaling pathway,23,0.3249415209593937
ErbB signaling pathway,24,0.19018915934557432
ErbB signaling pathway,25,-0.028527074746849877
ErbB signaling pathway,26,0.19403963786436837
ErbB signaling pathway,27,-0.4593835444128356
ErbB signaling pathway,28,-0.30116299565696303
ErbB signaling pathway,29,-0.0845184870674251
ErbB signaling pathway,30,0.35414801274182356
ErbB signaling pathway,31,-0.6328561569026735
ErbB signaling pathway,32,-0.34518727453119713
ErbB signaling pathway,33,0.5531647611725024
ErbB signaling pathway,34,-0.056963715679312896
ErbB signaling pathway,35,-0.35191436468939297
ErbB signaling pathway,36,-0.4698351574190624
ErbB signaling pathway,37,-0.0745599941312016
ErbB signaling pathway,38,0.4331866803729564
ErbB signaling pathway,39,-0.49014906468633423
ErbB signaling pathway,40,0.2684420699987479
ErbB signaling pathway,41,-0.13315415923151658
ErbB signaling pathway,42,-0.48711539820658234
ErbB signaling pathway,43,0.04919374525339019
ErbB signaling pathway,44,-0.48570835348057084
ErbB signaling pathway,45,-0.36486395182891074
ErbB signaling pathway,46,-0.156342038683923
ErbB signaling pathway,47,0.1255649087416419
ErbB signaling pathway,48,0.34965976729461956
ErbB signaling pathway,49,-0.3544376787244402
mTOR signaling pathway,0,-0.569313699442207
mTOR signaling pathway,1,-0.43245691930046815
mTOR signaling pathway,2,-0.41077685291981236
mTOR signaling pathway,3,-0.20773638090568342
mTOR signaling pathway,4,-0.3395020975442269
mTOR signaling pathway,5,-0.1183370897139285
mTOR signaling pathway,6,0.2965614489098035
mTOR signaling pathway,7,-0.6125933823712326
mTOR signaling pathway,8,0.319015291530693
mTOR signaling pathway,9,-0.24854546327570776
mTOR signaling pathway,10,-0.3631410069101347
mTOR signaling pathway,11,-0.4644462181131378
mTOR signaling pathway,12,-0.1598106387343124
mTOR signaling pathway,13,-0.42353387525840186
mTOR signaling pathway,14,-0.21890456584286716
mTOR signaling pathway,15,0.052697302577980526
mTOR signaling pathway,16,0.3444429548522978
mTOR signaling pathway,17,0.3680061493205781
mTOR signaling pathway,18,-0.1282368618041715
mTOR signaling pathway,19,0.3403172082582794
mTOR signaling pathway,20,-0.26731707166165364
mTOR signaling pathway,21,-0.8213003924493312
mTOR signaling pathway,22,0.2104288649115318
