pathway,rep,mean_diff
Ferroptosis,30,0.46557271798924277
Ferroptosis,31,0.5368351474071971
Ferroptosis,32,-0.19348322351014785
Ferroptosis,33,0.6076779474469317
Ferroptosis,34,0.6471516515394043
Ferroptosis,35,-0.5917933378488557
Ferroptosis,36,0.3456300881236929
Ferroptosis,37,-1.0312155767010354
Ferroptosis,38,-0.3491563111027235
Ferroptosis,39,1.0453121796966713
Ferroptosis,40,0.5715714175266046
Ferroptosis,41,0.27593158354092684
Ferroptosis,42,-0.15660194730111274
Ferroptosis,43,-0.5151803853188304
Ferroptosis,44,-0.8582404856589652
Ferroptosis,45,-0.7384875596687627
Ferroptosis,46,-1.4823648223683588
Ferroptosis,47,-0.5851178301234848
Ferroptosis,48,0.32179820263982895
Ferroptosis,49,-0.2997214414236368
Autophagy,0,-0.009385659033012375
Autophagy,1,-0.5342307806916271
Autophagy,2,-0.9895800881191293
Autophagy,3,0.5134896855052159
Autophagy,4,-0.4303208984415947
Autophagy,5,-0.2868100677124289
Autophagy,6,0.785498844367692
Autophagy,7,0.12156268191946093
Autophagy,8,-0.34167323996048465
Autophagy,9,0.8511654883605789
Autophagy,10,0.5622079457932501
Autophagy,11,-1.1923639226877578
Autophagy,12,0.2683919593369493
Autophagy,13,-1.4830238547291756
Autophagy,14,-0.848456086047839
Autophagy,15,-0.9921098898302028
Autophagy,16,0.15379795088737236
Autophagy,17,-0.019597500756667746
Autophagy,18,-1.0766469591188754
Autophagy,19,-0.14067140454407948
Autophagy,20,-0.9714271891330555
Autophagy,21,0.11761549310210043
Autophagy,22,-1.0313140233199247
Autophagy,23,-1.1458943990270491
Autophagy,24,-0.98664031648473
Autophagy,25,-0.16654396311056943
Autophagy,26,-1.2940773683967906
Autophagy,27,-0.4916431877553373
Autophagy,28,-0.9514586399453056
Autophagy,29,0.594942528267475
Autophagy,30,-0.7439711948510496
Autophagy,31,-1.135772995751538
Autophagy,32,-0.34966245067490986
Autophagy,33,0.7218956679562794
Autophagy,34,-0.8583981988009743
Autophagy,35,-0.06728655251956704
Autophagy,36,-0.017021451079201718
Autophagy,37,-1.0200024095018423
Autophagy,38,0.9287799214614442
Autophagy,39,0.5400774667187458
Autophagy,40,-0.7478065736637403
Autophagy,41,-0.04531892360103513
Autophagy,42,0.38059616987474676
Autophagy,43,0.4258568898937134
Autophagy,44,-0.3452281721932857
Autophagy,45,-0.047766643339285514
Autophagy,46,-0.651212201704778
Autophagy,47,-1.0275737357196901
Autophagy,48,-0.3139877541252285
Autophagy,49,-0.16019987822940235
Mitophagy,0,-0.8397121511250182
Mitophagy,1,-0.46833226126097766
Mitophagy,2,-0.099029185582676
Mitophagy,3,0.5650669675675023
Mitophagy,4,0.07741821989900563
Mitophagy,5,0.6776852459919864
Mitophagy,6,-0.12362735355016333
Mitophagy,7,0.3887912330397559
Mitophagy,8,-1.2493679854706312
Mitophagy,9,1.006794779957695
Mitophagy,10,-0.3286398393109919
Mitophagy,11,-0.1942061589436971
Mitophagy,12,-0.9671662151514765
Mitophagy,13,-0.4764486111682248
Mitophagy,14,0.06128893269463157
Mitophagy,15,-0.20916982864844674
Mitophagy,16,0.48365924661059917
Mitophagy,17,-0.3986520948383835
Mitophagy,18,-1.1980348293228729
Mitophagy,19,0.020756425838002385
Mitophagy,20,-0.1630035449134295
Mitophagy,21,-1.3489978852335545
Mitophagy,22,0.005435507977387843
Mitophagy,23,0.8407116713588404
Mitophagy,24,-0.13873634425848846
Mitophagy,25,0.7776406563175433
Mitophagy,26,-0.5493084492099356
Mitophagy,27,-0.8856893538382717
Mitophagy,28,0.2452107899580181
Mitophagy,29,0.7650415689461532
Mitophagy,30,0.16679330524648475
Mitophagy,31,-0.540761961236682
Mitophagy,32,0.21410050383815754
Mitophagy,33,0.2855512605271152
Mitophagy,34,-0.34982837512207376
Mitophagy,35,1.0081667315253062
Mitophagy,36,0.837959903338383
Mitophagy,37,0.12096452980496905
Mitophagy,38,-0.7206729632008596
Mitophagy,39,-0.7636319450000902
Mitophagy,40,0.3012997924793546
Mitophagy,41,-0.4847820550112251
Mitophagy,42,-0.22691195365811997
Mitophagy,43,-0.8837473610151951
Mitophagy,44,0.13215958127841892
Mitophagy,45,-0.8655542223436078
Mitophagy,46,0.19727068374257334
Mitophagy,47,-0.6205684630792525
Mitophagy,48,-1.0419962215855023
Mitophagy,49,0.534437132476612
MAPK signaling pathway,0,-0.8459965528233244
MAPK signaling pathway,1,-0.5050149185001375
MAPK signaling pathway,2,0.4521150701917239
MAPK signaling pathway,3,-0.5307571019183654
MAPK signaling pathway,4,-0.10814189044505503
MAPK signaling pathway,5,-0.10401643398417289
MAPK signaling pathway,6,-0.5136588231953061
MAPK signaling pathway,7,0.5542492768318544
MAPK signaling pathway,8,-0.6382110235427899
MAPK signaling pathway,9,-0.6885527447831186
MAPK signaling pathway,10,-0.07962012418827949
MAPK signaling pathway,11,-0.04646543964200141
MAPK signaling pathway,12,-0.07266646463977403
MAPK signaling pathway,13,-0.36001223047191727
MAPK signaling pathway,14,0.34960919618583014
MAPK signaling pathway,15,-0.013056804301112626
MAPK signaling pathway,16,-0.231689033892298
MAPK signaling pathway,17,-0.4181830448775132
MAPK signaling pathway,18,-0.6717684046747696
MAPK signaling pathway,19,0.3470100784734882
MAPK signaling pathway,20,0.05206507958028947
MAPK signaling pathway,21,0.09472095188870203
MAPK signaling pathway,22,-1.0359045466164158
MAPK signaling pathway,23,-0.2949438810376644
MAPK signaling pathway,24,-0.19016495019037968
MAPK signaling pathway,25,0.002017917279401207
MAPK signaling pathway,26,-0.9326304628289662
MAPK signaling pathway,27,0.3448175665587354
MAPK signaling pathway,28,-0.9326467510268411
MAPK signaling pathway,29,0.21240053859020933
MAPK signaling pathway,30,0.20615491676644068
MAPK signaling pathway,31,-0.37585394746248396
MAPK signaling pathway,32,-0.9671148478563756
MAPK signaling pathway,33,0.3372360951313121
MAPK signaling pathway,34,0.0798013782704449
MAPK signaling pathway,35,-0.07991158703820309
MAPK signaling pathway,36,-0.14222620740694905
MAPK signaling pathway,37,-1.094543766179423
MAPK signaling pathway,38,-0.5731121009533791
MAPK signaling pathway,39,0.9406610273836017
MAPK signaling pathway,40,-0.8119966368596032
MAPK signaling pathway,41,0.4212561467278777
MAPK signaling pathway,42,-0.8854748715644212
MAPK signaling pathway,43,-0.13242985760288334
MAPK signaling pathway,44,-0.3783581149328903
MAPK signaling pathway,45,0.1008423963819968
MAPK signaling pathway,46,-0.03824495849096987
MAPK signaling pathway,47,-0.3778391824057258
MAPK signaling pathway,48,0.21786115979360454
MAPK signaling pathway,49,0.45513791665046543
PI3K-Akt signaling pathway,0,0.2964152544540079
PI3K-Akt signaling pathway,1,-0.5529799303354196
PI3K-Akt signaling pathway,2,0.30030807451325464
PI3K-Akt signaling pathway,3,0.11806630021129982
PI3K-Akt signaling pathway,4,-0.283117291054295
PI3K-Akt signaling pathway,5,0.060406006468026324
PI3K-Akt signaling pathway,6,-0.8894799335350037
PI3K-Akt signaling pathway,7,-1.1017973968361536
PI3K-Akt signaling pathway,8,-0.248547905298949
PI3K-Akt signaling pathway,9,-0.4119382688747566
PI3K-Akt signaling pathway,10,0.009359582919175102
PI3K-Akt signaling pathway,11,-0.47549340884192715
PI3K-Akt signaling pathway,12,0.279800279421188
PI3K-Akt signaling pathway,13,-0.2382587058407386
PI3K-Akt signaling pathway,14,0.24431586975529043
PI3K-Akt signaling pathway,15,-0.7585294161005207
PI3K-Akt signaling pathway,16,-0.5682091145692972
PI3K-Akt signaling pathway,17,-0.0667190224603798
PI3K-Akt signaling pathway,18,-1.3380407858485088
PI3K-Akt signaling pathway,19,-0.2839997061065168
PI3K-Akt signaling pathway,20,-0.15214696221785426
PI3K-Akt signaling pathway,21,0.45066349496168917
PI3K-Akt signaling pathway,22,0.27203513295437676
PI3K-Akt signaling pathway,23,0.10714421120187329
PI3K-Akt signaling pathway,24,0.22751811831733512
PI3K-Akt signaling pathway,25,-0.6818498760515334
PI3K-Akt signaling pathway,26,-0.3276824368951052
PI3K-Akt signaling pathway,27,-0.17305818813295096
PI3K-Akt signaling pathway,28,0.3243592302986382
PI3K-Akt signaling pathway,29,-0.23227582308294123
PI3K-Akt signaling pathway,30,0.3195655880226521
PI3K-Akt signaling pathway,31,-0.7139039879584886
PI3K-Akt signaling pathway,32,-0.20990800114245076
PI3K-Akt signaling pathway,33,0.46915012279507917
PI3K-Akt signaling pathway,34,-0.3108250489694863
PI3K-Akt signaling pathway,35,-0.9343381508544315
PI3K-Akt signaling pathway,36,-0.898416419394103
PI3K-Akt signaling pathway,37,-0.6351940651847465
PI3K-Akt signaling pathway,38,0.27924904218544055
PI3K-Akt signaling pathway,39,0.48514274877742397
PI3K-Akt signaling pathway,40,-0.12864283603434834
PI3K-Akt signaling pathway,41,-0.05021702436915873
PI3K-Akt signaling pathway,42,0.4735971527452352
PI3K-Akt signaling pathway,43,1.018815623762904
PI3K-Akt signaling pathway,44,-0.09477811286273376
PI3K-Akt signaling pathway,45,-0.21648131074827007
PI3K-Akt signaling pathway,46,-0.05927379289905141
PI3K-Akt signaling pathway,47,-1.1638581713872467
PI3K-Akt signaling pathway,48,-0.3793529758563523
PI3K-Akt signaling pathway,49,-0.6721048129316728
Ras signaling pathway,0,-0.9095055106583856
Ras signaling pathway,1,-0.33398696337051476
Ras signaling pathway,2,-0.7202726444873698
Ras signaling pathway,3,-0.520121985391529
Ras signaling pathway,4,-0.3025715449171134
Ras signaling pathway,5,-0.6345053660283729
Ras signaling pathway,6,0.0007879506625295685
Ras signaling pathway,7,-0.052750752944535254
Ras signaling pathway,8,0.062205074518132245
Ras signaling pathway,9,-0.12958660605246403
Ras signaling pathway,10,-0.3525675349128271
Ras signaling pathway,11,-0.9529505557797134
Ras signaling pathway,12,-0.17114676508385454
Ras signaling pathway,13,-0.8277478451507485
Ras signaling pathway,14,-0.6530494042505173
Ras signaling pathway,15,0.01663726851289398
Ras signaling pathway,16,-0.2354763660675617
Ras signaling pathway,17,-0.22239232306461637
Ras signaling pathway,18,-0.3025199880567128
Ras signaling pathway,19,-0.18536540859558467
Ras signaling pathway,20,-0.6893190473223225
Ras signaling pathway,21,0.7086806382559586
Ras signaling pathway,22,-1.1145290369696563
Ras signaling pathway,23,-0.8554638466938635
Ras signaling pathway,24,-0.7358492673358722
Ras signaling pathway,25,-0.910599801647887
Ras signaling pathway,26,-1.1603548514845063
Ras signaling pathway,27,0.666893044787854
Ras signaling pathway,28,-0.7892594840155834
Ras signaling pathway,29,-0.8684847021403261
Ras signaling pathway,30,0.2071757145446157
Ras signaling pathway,31,0.47596206157245036
Ras signaling pathway,32,0.4659713280494177
Ras signaling pathway,33,-0.24209928838356137
Ras signaling pathway,34,0.3216728638335466
Ras signaling pathway,35,0.5144425466641634
Ras signaling pathway,36,0.1550821643471004
Ras signaling pathway,37,0.06794053971592395
Ras signaling pathway,38,-0.7204361156391376
Ras signaling pathway,39,0.03422325796734949
Ras signaling pathway,40,0.06604758349038874
Ras signaling pathway,41,0.2275966962293096
Ras signaling pathway,42,-0.07135208812927994
Ras signaling pathway,43,-0.16747711985712882
Ras signaling pathway,44,-0.5566787263459267
Ras signaling pathway,45,-0.5064470949268266
Ras signaling pathway,46,-0.08363432377501066
Ras signaling pathway,47,0.15288819399121475
Ras signaling pathway,48,-0.19894418159815452
Ras signaling pathway,49,-0.8345273850417572
Rap1 signaling pathway,0,0.8193203493615338
Rap1 signaling pathway,1,-0.8702268330284031
Rap1 signaling pathway,2,-0.553073918686642
Rap1 signaling pathway,3,0.0507870400657105
Rap1 signaling pathway,4,-0.623203156941943
Rap1 signaling pathway,5,0.7558443817612202
Rap1 signaling pathway,6,0.6518759268449174
Rap1 signaling pathway,7,0.6553007367414353
Rap1 signaling pathway,8,-0.7277236668525039
Rap1 signaling pathway,9,-0.2981130694090841
Rap1 signaling pathway,10,0.5294713642896313
Rap1 signaling pathway,11,-0.48808739186514943
Rap1 signaling pathway,12,0.7795099426156042
Rap1 signaling pathway,13,-0.16920792585854733
Rap1 signaling pathway,14,0.6028207274492017
Rap1 signaling pathway,15,-0.9509200255158077
Rap1 signaling pathway,16,0.2879029410661218
Rap1 signaling pathway,17,-0.008315212256878878
Rap1 signaling pathway,18,0.2138414648318715
Rap1 signaling pathway,19,1.0723959465351858
Rap1 signaling pathway,20,0.2673171584140844
Rap1 signaling pathway,21,0.557853318355709
Rap1 signaling pathway,22,-1.0784757844096808
Rap1 signaling pathway,23,0.5845820960195759
Rap1 signaling pathway,24,-0.47088960284975134
Rap1 signaling pathway,25,-0.3216321315181471
Rap1 signaling pathway,26,0.32675790623743856
Rap1 signaling pathway,27,0.21018748636890758
Rap1 signaling pathway,28,-0.05404185875731136
Rap1 signaling pathway,29,-1.421659287086575
Rap1 signaling pathway,30,0.17741792166427905
Rap1 signaling pathway,31,-0.25045664123416655
Rap1 signaling pathway,32,-0.9183447638530957
Rap1 signaling pathway,33,0.5125149284552537
Rap1 signaling pathway,34,0.615444795270883
Rap1 signaling pathway,35,-0.8693586681524228
Rap1 signaling pathway,36,-0.7937028867283212
Rap1 signaling pathway,37,-0.8605664284567348
Rap1 signaling pathway,38,-0.16940558432569286
Rap1 signaling pathway,39,0.12281101641241869
Rap1 signaling pathway,40,-0.3928428821292325
Rap1 signaling pathway,41,0.11975505782082468
Rap1 signaling pathway,42,-0.1426666371812548
Rap1 signaling pathway,43,-0.6113638696626195
Rap1 signaling pathway,44,-0.22115575748811594
Rap1 signaling pathway,45,-0.4944386682593737
Rap1 signaling pathway,46,-0.880648127986071
Rap1 signaling pathway,47,-0.1337652288266604
Rap1 signaling pathway,48,0.6633729170181992
Rap1 signaling pathway,49,0.3260641137272882
ErbB signaling pathway,0,-0.5174774982181568
ErbB signaling pathway,1,-0.8895467710834909
ErbB signaling pathway,2,-0.6166931664081551
ErbB signaling pathway,3,0.02263305245212134
ErbB signaling pathway,4,0.1798693894727388
ErbB signaling pathway,5,-0.1986485351143104
ErbB signaling pathway,6,-0.5567378385843181
ErbB signaling pathway,7,-0.34661512476673595
ErbB signaling pathway,8,-0.629814124911166
ErbB signaling pathway,9,0.004989636325643476
ErbB signaling pathway,10,0.38814259406998075
ErbB signaling pathway,11,0.11198143818629905
ErbB signaling pathway,12,0.15183481024310638
ErbB signaling pathway,13,0.09661737762789865
ErbB signaling pathway,14,-0.4542445655326535
ErbB signaling pathway,15,0.2932857605358473
ErbB signaling pathway,16,0.289091464373039
ErbB signaling pathway,17,0.9275509312058368
ErbB signaling pathway,18,-0.6668358646306449
ErbB signaling pathway,19,-0.6381150055527818
ErbB signaling pathway,20,-0.8868687962788062
ErbB signaling pathway,21,-0.109096130503463
ErbB signaling pathway,22,-0.3241058524467838
ErbB signaling pathway,23,-0.21781961398042632
ErbB signaling pathway,24,-1.1375238117958184
ErbB signaling pathway,25,0.09418313703949024
ErbB signaling pathway,26,-1.0133632827989203
ErbB signaling pathway,27,0.4223995220799426
ErbB signaling pathway,28,-0.8957255820974913
ErbB signaling pathway,29,-0.31919276467481933
ErbB signaling pathway,30,0.3254230780995352
ErbB signaling pathway,31,0.2690683507438783
ErbB signaling pathway,32,0.48432371341137687
ErbB signaling pathway,33,-0.508336563916393
ErbB signaling pathway,34,0.01748723198281038
ErbB signaling pathway,35,-0.13709058086047649
ErbB signaling pathway,36,0.16900420630553126
ErbB signaling pathway,37,0.03492038781671096
ErbB signaling pathway,38,0.24858710641900414
ErbB signaling pathway,39,1.114315557748305
ErbB signaling pathway,40,0.5281288636232547
ErbB signaling pathway,41,0.22825364381167024
ErbB signaling pathway,42,-0.9791833307148079
ErbB signaling pathway,43,0.2347918510904159
ErbB signaling pathway,44,-0.7013713468351791
ErbB signaling pathway,45,-0.6391632920827264
ErbB signaling pathway,46,0.5866739904610963
ErbB signaling pathway,47,-0.2503435491527277
ErbB signaling pathway,48,0.510869091158248
ErbB signaling pathway,49,-0.26425808380243493
mTOR signaling pathway,0,0.24250959809442454
mTOR signaling pathway,1,0.21877320248577115
mTOR signaling pathway,2,0.4206262016930057
mTOR signaling pathway,3,-1.0686542730221917
mTOR signaling pathway,4,-1.1420491711583585
mTOR signaling pathway,5,-0.061810086665531914
mTOR signaling pathway,6,0.6784623332516799
mTOR signaling pathway,7,-0.25636325888906364
mTOR signaling pathway,8,-0.9494469164872288
mTOR signaling pathway,9,0.21762977730379307
mTOR signaling pathway,10,0.1982509779920512
mTOR signaling pathway,11,0.00942653738937449
mTOR signaling pathway,12,-0.6161186184223661
mTOR signaling pathway,13,-0.13063981915627773
mTOR signaling pathway,14,-0.12960618021956283
mTOR signaling pathway,15,0.8407546566430409
mTOR signaling pathway,16,0.05812533685125962
mTOR signaling pathway,17,0.6184463813217844
mTOR signaling pathway,18,-0.04221651991832072
mTOR signaling pathway,19,0.32009864056018
mTOR signaling pathway,20,0.9478764602778132
mTOR signaling pathway,21,0.8174814355218835
mTOR signaling pathway,22,-0.0035894797644264453
