pathway,rep,mean_diff
Apoptosis,11,0.5714240111817587
Apoptosis,12,-0.061495849002558695
Apoptosis,13,-0.397713013100181
Apoptosis,14,-0.3914608730958979
Apoptosis,15,0.448956812039764
Apoptosis,16,-0.2310710043413041
Apoptosis,17,-0.3436141310122734
Apoptosis,18,0.03471940044605808
Apoptosis,19,0.21638600404496536
Apoptosis,20,-0.7766910285956294
Apoptosis,21,-0.26959946893898673
Apoptosis,22,-0.15400425204066823
Apoptosis,23,0.3581117542420197
Apoptosis,24,-0.47903584502869495
Apoptosis,25,-0.4701342355758322
Apoptosis,26,-0.3668464603702419
Apoptosis,27,-0.6616214489866548
Apoptosis,28,-0.07250623876701537
Apoptosis,29,-0.35443375577941844
Apoptosis,30,0.2899499605152375
Apoptosis,31,-0.804976052526094
Apoptosis,32,-0.11615103288295688
Apoptosis,33,-0.5852422060367133
Apoptosis,34,-0.31366598533541323
Apoptosis,35,-0.45137994567665135
Apoptosis,36,-0.5074167118807535
Apoptosis,37,-0.6707138644841207
Apoptosis,38,-0.3969814905866902
Apoptosis,39,-0.8099917483293585
Apoptosis,40,-0.598282028046261
Apoptosis,41,-0.20124267607472973
Apoptosis,42,-0.48564722485809675
Apoptosis,43,-0.23390433111510034
Apoptosis,44,-0.40079959758228334
Apoptosis,45,0.10177849400274463
Apoptosis,46,-0.13709102582425084
Apoptosis,47,-0.35352753494100686
Apoptosis,48,-0.17655995911243405
Apoptosis,49,-0.4607691869193289
Necroptosis,0,0.08795205457865121
Necroptosis,1,-0.7101629416930919
Necroptosis,2,0.49314404572596593
Necroptosis,3,0.1748837383847091
Necroptosis,4,-0.8991016389333527
Necroptosis,5,-0.6828357895021717
Necroptosis,6,0.5190006301843728
Necroptosis,7,-0.1550538704708494
Necroptosis,8,-0.10876822988171173
Necroptosis,9,-0.9545941881183043
Necroptosis,10,-0.13102430477847088
Necroptosis,11,-0.5899215480728925
Necroptosis,12,-0.3851503955175314
Necroptosis,13,-0.2542085296731436
Necroptosis,14,0.36516275790124564
Necroptosis,15,-0.7196253361103786
Necroptosis,16,-0.5942766772421688
Necroptosis,17,-0.7067609566557016
Necroptosis,18,-0.7217773255599494
Necroptosis,19,-0.18834905698538137
Necroptosis,20,-0.24024577156898805
Necroptosis,21,-0.30192093075493637
Necroptosis,22,0.07849946285557081
Necroptosis,23,-0.7761405573930901
Necroptosis,24,-0.5959069282826808
Necroptosis,25,-0.12676916337042438
Necroptosis,26,-0.042678032177631574
Necroptosis,27,0.4257100676463942
Necroptosis,28,-0.1537639962892894
Necroptosis,29,-0.4954160140096141
Necroptosis,30,-0.48289974449103135
Necroptosis,31,-0.2480051241135593
Necroptosis,32,0.0920163036655269
Necroptosis,33,0.8338343331759286
Necroptosis,34,-0.5701179426204033
Necroptosis,35,0.3648321577834097
Necroptosis,36,-0.2282885244944614
Necroptosis,37,-0.4885200472654933
Necroptosis,38,0.6144587850492472
Necroptosis,39,-0.018529625110738725
Necroptosis,40,-0.17810890971778157
Necroptosis,41,-0.7140996378697682
Necroptosis,42,-0.8029124731728485
Necroptosis,43,-0.7274821303952166
Necroptosis,44,-0.469641328088801
Necroptosis,45,-0.10537438958922701
Necroptosis,46,0.5633716252749826
Necroptosis,47,-0.40418940632140377
Necroptosis,48,-0.9071082078671742
Necroptosis,49,-0.6701759761595909
Ferroptosis,0,-0.38399596603355624
Ferroptosis,1,0.39288092139194275
Ferroptosis,2,0.42404682615644945
Ferroptosis,3,-0.4404128805459442
Ferroptosis,4,-0.4598083200741703
Ferroptosis,5,0.5338474793249871
Ferroptosis,6,0.9167554514635268
Ferroptosis,7,0.19823190763607446
Ferroptosis,8,-0.605110762977607
Ferroptosis,9,-0.6170324069046523
Ferroptosis,10,0.32356964810131494
Ferroptosis,11,0.08518026817309368
Ferroptosis,12,-0.12001310528076979
Ferroptosis,13,-0.9276002261369547
Ferroptosis,14,-0.5419238171189216
Ferroptosis,15,-0.09325358068440531
Ferroptosis,16,-0.6367775658893756
Ferroptosis,17,-0.3783365428935964
Ferroptosis,18,-0.384882926360291
Ferroptosis,19,-0.3503708433618683
Ferroptosis,20,0.38772186615634063
Ferroptosis,21,0.3059653771682481
Ferroptosis,22,-0.20166243272410117
Ferroptosis,23,0.1287378303419843
Ferroptosis,24,-0.3841099374252328
Ferroptosis,25,-0.19190608069171367
Ferroptosis,26,0.5160239346851071
Ferroptosis,27,-0.4161068019452806
Ferroptosis,28,-0.5651746271198632
Ferroptosis,29,0.14402159259154404
Ferroptosis,30,1.0779190958537948
Ferroptosis,31,0.6664796699327291
Ferroptosis,32,-0.2734336648499824
Ferroptosis,33,-0.5942309452792917
Ferroptosis,34,-0.16946110752124144
Ferroptosis,35,0.04761006590385772
Ferroptosis,36,0.5859229872983482
Ferroptosis,37,-0.12149606630121158
Ferroptosis,38,0.07501652673365988
Ferroptosis,39,-0.10277681357727286
Ferroptosis,40,0.20172518336558526
Ferroptosis,41,0.26083199077446384
Ferroptosis,42,-0.06493460027696693
Ferroptosis,43,-0.4279592729574414
Ferroptosis,44,0.4024620958872507
Ferroptosis,45,-0.35114742855555836
Ferroptosis,46,-0.3621043257676183
Ferroptosis,47,-0.22191957350905317
Ferroptosis,48,-0.02032172216096995
Ferroptosis,49,0.33162985963067904
Autophagy,0,-0.9433677355139463
Autophagy,1,-0.6353542238482937
Autophagy,2,-0.5147572726130198
Autophagy,3,-0.8676470938970032
Autophagy,4,-0.5197318796355263
Autophagy,5,-0.5434098525823842
Autophagy,6,-0.13232100961404797
Autophagy,7,-0.8476861052446567
Autophagy,8,-0.48389886141059435
Autophagy,9,-0.49784096306891895
Autophagy,10,-0.1470124034612054
Autophagy,11,-0.6694885408113977
Autophagy,12,0.45158808926383726
Autophagy,13,-0.6517236134877381
Autophagy,14,-0.38498924790017874
Autophagy,15,-0.8883487236329203
Autophagy,16,-0.04242449961228821
Autophagy,17,-0.35956876675265936
Autophagy,18,0.47884052724985154
Autophagy,19,-0.05508579281765301
Autophagy,20,-0.0007618674697283649
Autophagy,21,-0.3731560192402117
Autophagy,22,-0.9786215704165506
Autophagy,23,0.13272011569519518
Autophagy,24,-0.33902008331507427
Autophagy,25,-0.5013067059642736
Autophagy,26,-0.7852884031595962
Autophagy,27,0.061811974279456755
Autophagy,28,-0.5725452144135572
Autophagy,29,-0.5366262748490943
Autophagy,30,-0.3991171126102357
Autophagy,31,-0.4085912463060405
Autophagy,32,-0.464502601119937
Autophagy,33,-0.2917592456004935
Autophagy,34,-0.20336883943150344
Autophagy,35,-0.2617767955569882
Autophagy,36,-0.42080013944728395
Autophagy,37,-0.8827164666224576
Autophagy,38,-0.7319886793644715
Autophagy,39,0.13530306407432513
Autophagy,40,-0.67235294913031
Autophagy,41,-0.36619386999881404
Autophagy,42,-0.4356828312804798
Autophagy,43,0.36558655059513
Autophagy,44,-0.5093075300688286
Autophagy,45,-0.3951468375160054
Autophagy,46,-0.8210750578790151
Autophagy,47,0.25776173933788976
Autophagy,48,-0.9647259925661515
Autophagy,49,-0.24285244602767986
Mitophagy,0,-0.31209323686685986
Mitophagy,1,-0.5982032584070898
Mitophagy,2,0.34750447285145014
Mitophagy,3,-0.5401358583367302
Mitophagy,4,-0.25907457192161604
Mitophagy,5,0.28474053864422333
Mitophagy,6,0.4826961800534871
Mitophagy,7,-0.23831347842456352
Mitophagy,8,-0.4115136102527167
Mitophagy,9,0.2909886399771613
Mitophagy,10,-0.3983775089536602
Mitophagy,11,-0.6696180768475448
Mitophagy,12,-0.7497245799468268
Mitophagy,13,0.3844147953409831
Mitophagy,14,-0.4231282810880106
Mitophagy,15,-0.6183788473876388
Mitophagy,16,-0.03314101672935026
Mitophagy,17,-0.28338628970542357
Mitophagy,18,-0.339796429616974
Mitophagy,19,0.5465258921821197
Mitophagy,20,-0.018157596960100046
Mitophagy,21,-0.5634793831117885
Mitophagy,22,0.6601704063971243
Mitophagy,23,-0.3721250084686089
Mitophagy,24,0.7078600443502764
Mitophagy,25,-0.9062054087310502
Mitophagy,26,-0.5005826924479764
Mitophagy,27,-0.15013629922714183
Mitophagy,28,-0.17579271156483386
Mitophagy,29,-0.7590898709574656
Mitophagy,30,0.5757528021248489
Mitophagy,31,-0.3847769526570833
Mitophagy,32,-0.01413921545930263
Mitophagy,33,-0.6095581559751144
Mitophagy,34,0.5456345280107551
Mitophagy,35,-0.3288403083401113
Mitophagy,36,-0.1492279665239175
Mitophagy,37,0.06618736754075417
Mitophagy,38,0.3180124393715458
Mitophagy,39,-0.868620852925714
Mitophagy,40,-0.34367380353803867
Mitophagy,41,-0.3642152404323339
Mitophagy,42,-0.15336694323442926
Mitophagy,43,-0.5632040670814857
Mitophagy,44,-0.5112700247425457
Mitophagy,45,-0.1324835221932768
Mitophagy,46,-0.7638415111711312
Mitophagy,47,0.2990843609693854
Mitophagy,48,-0.26700313095211703
Mitophagy,49,-0.569713739071622
MAPK signaling pathway,0,0.49737459160982844
MAPK signaling pathway,1,-0.3854338744057112
MAPK signaling pathway,2,-0.358161849300456
MAPK signaling pathway,3,-0.4650566579158697
MAPK signaling pathway,4,-0.5368896273232924
MAPK signaling pathway,5,-0.675146616249935
MAPK signaling pathway,6,-0.3125225202261645
MAPK signaling pathway,7,-0.7071028289422123
MAPK signaling pathway,8,-0.451308347869065
MAPK signaling pathway,9,-0.4224933558163483
MAPK signaling pathway,10,-0.33617823221536336
MAPK signaling pathway,11,-0.2225586415733889
MAPK signaling pathway,12,-0.3393504867601379
MAPK signaling pathway,13,-0.45842814093038675
MAPK signaling pathway,14,-0.32601425083315777
MAPK signaling pathway,15,-0.3896981068334441
MAPK signaling pathway,16,-0.33116413654187155
MAPK signaling pathway,17,-0.5937722580402419
MAPK signaling pathway,18,-0.6050718485889408
MAPK signaling pathway,19,0.5190103511235715
MAPK signaling pathway,20,-0.8413736895960795
MAPK signaling pathway,21,-0.3532486628279383
MAPK signaling pathway,22,-0.4813728033828216
MAPK signaling pathway,23,-0.7016478423950424
MAPK signaling pathway,24,-0.3414502750785371
MAPK signaling pathway,25,-0.5221352410865374
MAPK signaling pathway,26,-0.4118353479758648
MAPK signaling pathway,27,-0.605090020188776
MAPK signaling pathway,28,-0.8261397467421723
MAPK signaling pathway,29,-0.7913207160036373
MAPK signaling pathway,30,-0.4905038999080241
MAPK signaling pathway,31,-0.45210423015164547
MAPK signaling pathway,32,-0.7743271365947079
MAPK signaling pathway,33,-0.3804021857193828
MAPK signaling pathway,34,-0.40503818236967215
MAPK signaling pathway,35,-0.5776095586865458
MAPK signaling pathway,36,-0.11306747592229945
MAPK signaling pathway,37,-0.4674899172116514
MAPK signaling pathway,38,0.1792558532426376
MAPK signaling pathway,39,-0.2408547875806748
MAPK signaling pathway,40,0.27108261021938185
MAPK signaling pathway,41,-0.02510463883232375
MAPK signaling pathway,42,-0.36317392227939355
MAPK signaling pathway,43,-0.46459209264482826
MAPK signaling pathway,44,-0.8605669481355172
MAPK signaling pathway,45,-0.620424158388513
MAPK signaling pathway,46,-0.35506663538742744
MAPK signaling pathway,47,-0.4994004271726047
MAPK signaling pathway,48,-0.04710173187481215
MAPK signaling pathway,49,-0.34268307633239864
PI3K-Akt signaling pathway,0,-0.5818793285610854
PI3K-Akt signaling pathway,1,0.059284794662816574
PI3K-Akt signaling pathway,2,-0.09761614703341467
PI3K-Akt signaling pathway,3,-0.3851997036456636
PI3K-Akt signaling pathway,4,-0.6042080709849673
PI3K-Akt signaling pathway,5,-0.653344072505424
PI3K-Akt signaling pathway,6,-0.7254118522913668
PI3K-Akt signaling pathway,7,-0.4084197922144668
PI3K-Akt signaling pathway,8,-0.12341176109426175
PI3K-Akt signaling pathway,9,-0.2602896672641648
PI3K-Akt signaling pathway,10,0.18520096005027392
PI3K-Akt signaling pathway,11,-0.5736384579159175
PI3K-Akt signaling pathway,12,-0.11255098807855346
PI3K-Akt signaling pathway,13,-0.6065258266633886
PI3K-Akt signaling pathway,14,-0.5892253854534113
PI3K-Akt signaling pathway,15,-0.8196875791436387
PI3K-Akt signaling pathway,16,-1.0550402221467028
PI3K-Akt signaling pathway,17,-0.6664976853964784
PI3K-Akt signaling pathway,18,-0.22979281263680756
PI3K-Akt signaling pathway,19,-0.32204255884857597
PI3K-Akt signaling pathway,20,-0.4641326498045559
PI3K-Akt signaling pathway,21,-0.7181417738874193
PI3K-Akt signaling pathway,22,-0.8952223528309722
PI3K-Akt signaling pathway,23,-0.23392614589115363
PI3K-Akt signaling pathway,24,-0.5963050495988452
PI3K-Akt signaling pathway,25,-0.960395783646756
PI3K-Akt signaling pathway,26,0.1969012087193326
PI3K-Akt signaling pathway,27,-0.42880839543434307
PI3K-Akt signaling pathway,28,-0.618142294154271
PI3K-Akt signaling pathway,29,-0.5544685527364932
PI3K-Akt signaling pathway,30,-0.6119783374875067
PI3K-Akt signaling pathway,31,-0.10118056349524882
PI3K-Akt signaling pathway,32,-0.16635665239019537
PI3K-Akt signaling pathway,33,-0.7415857411930296
PI3K-Akt signaling pathway,34,-0.4845935008620749
PI3K-Akt signaling pathway,35,-0.3676979541616746
PI3K-Akt signaling pathway,36,-0.7578698933613579
PI3K-Akt signaling pathway,37,-0.23628873713466242
PI3K-Akt signaling pathway,38,0.10272602637295843
PI3K-Akt signaling pathway,39,-0.16246898151691902
PI3K-Akt signaling pathway,40,-0.5496539340945656
PI3K-Akt signaling pathway,41,0.12210918547384884
PI3K-Akt signaling pathway,42,0.4208803210732352
PI3K-Akt signaling pathway,43,0.2866543591341001
PI3K-Akt signaling pathway,44,-0.49172148966152357
PI3K-Akt signaling pathway,45,-0.28167084981130514
PI3K-Akt signaling pathway,46,-0.5004503814540955
PI3K-Akt signaling pathway,47,-0.16875135608168662
PI3K-Akt signaling pathway,48,0.21889057208646856
PI3K-Akt signaling pathway,49,-0.42587169702814176
Ras signaling pathway,0,-0.6877161928274149
Ras signaling pathway,1,-0.5910316656783762
Ras signaling pathway,2,-0.36397441896432303
Ras signaling pathway,3,-0.47657824186808656
Ras signaling pathway,4,-0.9103951616513484
Ras signaling pathway,5,-0.5965543499367683
Ras signaling pathway,6,-0.5877272102931009
Ras signaling pathway,7,-0.47417761062028396
Ras signaling pathway,8,-0.17459467737301404
Ras signaling pathway,9,0.32215446943309695
Ras signaling pathway,10,0.35175593832522334
Ras signaling pathway,11,-0.10934280186150958
Ras signaling pathway,12,-0.37023763129311704
Ras signaling pathway,13,-0.6855565057465085
Ras signaling pathway,14,-0.07562208898732922
Ras signaling pathway,15,0.2941461437356705
Ras signaling pathway,16,0.02005282610093176
Ras signaling pathway,17,-1.0788889642921606
Ras signaling pathway,18,-0.9651915868299052
Ras signaling pathway,19,-0.4249422018130644
Ras signaling pathway,20,-0.5163256655949227
Ras signaling pathway,21,-0.5359355457757853
Ras signaling pathway,22,-0.8765512677966558
Ras signaling pathway,23,-0.8726854208478202
Ras signaling pathway,24,0.5573846755088996
Ras signaling pathway,25,0.6450090610631233
Ras signaling pathway,26,0.21158210704426678
Ras signaling pathway,27,-0.02653105342867477
Ras signaling pathway,28,-0.4435632305885155
Ras signaling pathway,29,-0.2591549201146014
Ras signaling pathway,30,0.5621195548387614
Ras signaling pathway,31,0.36150869411555187
Ras signaling pathway,32,-0.5685575283685984
Ras signaling pathway,33,-0.5746812901151597
Ras signaling pathway,34,-0.4383385231641034
Ras signaling pathway,35,-0.10202683086283029
Ras signaling pathway,36,-0.24953884555250283
Ras signaling pathway,37,0.02512088180726795
Ras signaling pathway,38,0.1380451461655414
Ras signaling pathway,39,-0.7472004682742344
Ras signaling pathway,40,-0.2542613761693836
Ras signaling pathway,41,-0.5224557944923526
Ras signaling pathway,42,-0.3584550224744983
Ras signaling pathway,43,0.1233395788973332
Ras signaling pathway,44,-0.6818240697157865
Ras signaling pathway,45,-0.33485204293444815
Ras signaling pathway,46,-0.30456315060425493
Ras signaling pathway,47,-0.30533660352161995
Ras signaling pathway,48,-0.6211144931377961
Ras signaling pathway,49,0.6898773067819715
Rap1 signaling pathway,0,-0.36285216929501285
Rap1 signaling pathway,1,0.814716348138614
Rap1 signaling pathway,2,-0.6204261156410261
Rap1 signaling pathway,3,-0.6995548248923313
Rap1 signaling pathway,4,-0.17091836702836682
Rap1 signaling pathway,5,-0.12655459989103712
Rap1 signaling pathway,6,-0.14642291374589336
Rap1 signaling pathway,7,-0.18406224816569755
Rap1 signaling pathway,8,-0.4735238597616088
Rap1 signaling pathway,9,-0.5022829254410703
Rap1 signaling pathway,10,-0.5032383561407787
Rap1 signaling pathway,11,0.055190638923761824
Rap1 signaling pathway,12,-0.4892228840107251
Rap1 signaling pathway,13,-0.060535069123346906
Rap1 signaling pathway,14,0.3736690831309294
Rap1 signaling pathway,15,-0.5274440071374839
Rap1 signaling pathway,16,-0.5288455414752438
Rap1 signaling pathway,17,-0.5042291843976814
Rap1 signaling pathway,18,-0.653193753626484
Rap1 signaling pathway,19,0.22258521577690618
Rap1 signaling pathway,20,-0.46192701047618195
Rap1 signaling pathway,21,-0.8002049230074864
Rap1 signaling pathway,22,0.5195427134029278
Rap1 signaling pathway,23,-0.5335322838459742
Rap1 signaling pathway,24,0.13156765566503456
Rap1 signaling pathway,25,0.14455003245924128
Rap1 signaling pathway,26,-0.5950975742595273
Rap1 signaling pathway,27,-0.5129983329566332
Rap1 signaling pathway,28,-0.6425706997585748
Rap1 signaling pathway,29,-0.0015618008030710113
Rap1 signaling pathway,30,0.2383260855287655
Rap1 signaling pathway,31,-0.46228440902216794
Rap1 signaling pathway,32,0.3279087179935664
Rap1 signaling pathway,33,0.2095355361746613
Rap1 signaling pathway,34,-0.5135327966985994
Rap1 signaling pathway,35,0.9000576405358232
Rap1 signaling pathway,36,-0.47073003448888123
Rap1 signaling pathway,37,-0.36003055393912464
Rap1 signaling pathway,38,-0.5178576643326684
Rap1 signaling pathway,39,-0.34630580249413845
Rap1 signaling pathway,40,0.4091552312560185
Rap1 signaling pathway,41,-0.6497907565217089
Rap1 signaling pathway,42,-0.13714753702457624
Rap1 signaling pathway,43,-0.6973840799232428
Rap1 signaling pathway,44,-0.2576682152548459
Rap1 signaling pathway,45,0.2852503542829823
Rap1 signaling pathway,46,-0.18579938808942015
Rap1 signaling pathway,47,-0.5530727395827228
Rap1 signaling pathway,48,-0.46813644028927415
Rap1 signaling pathway,49,-0.43036992889128955
ErbB signaling pathway,0,0.740711706155823
ErbB signaling pathway,1,0.22637400041994227
ErbB signaling pathway,2,0.04406689638581808
ErbB signaling pathway,3,-0.5793448112442108
ErbB signaling pathway,4,0.3345324639225403
ErbB signaling pathway,5,-0.7259297802280805
ErbB signaling pathway,6,-0.4755087898766553
ErbB signaling pathway,7,-0.25340727394260654
ErbB signaling pathway,8,-0.031489642995616504
ErbB signaling pathway,9,-0.3064977385151168
ErbB signaling pathway,10,0.2041031323902979
ErbB signaling pathway,11,-0.2774795382579545
ErbB signaling pathway,12,-0.35409015480249806
ErbB signaling pathway,13,-0.42945454303978625
ErbB signaling pathway,14,0.226569316971521
ErbB signaling pathway,15,-0.7234087276912629
ErbB signaling pathway,16,-0.23146854998590705
ErbB signaling pathway,17,0.590096839608007
ErbB signaling pathway,18,-0.5083846059895871
ErbB signaling pathway,19,-0.40631009847275296
ErbB signaling pathway,20,0.5044717310182092
ErbB signaling pathway,21,-0.9058896744305706
ErbB signaling pathway,22,-0.674566751905458
ErbB signaling pathway,23,-0.9518620953829455
ErbB signaling pathway,24,-0.5576541973625301
ErbB signaling pathway,25,0.07703756963024413
ErbB signaling pathway,26,0.4545309557282141
ErbB signaling pathway,27,-0.25491154040618524
ErbB signaling pathway,28,-0.4177800343381506
ErbB signaling pathway,29,0.008698983938025246
ErbB signaling pathway,30,-0.4595478488195835
ErbB signaling pathway,31,-0.6338070816509531
ErbB signaling pathway,32,-0.2546793921432799
ErbB signaling pathway,33,-0.02687633972585172
ErbB signaling pathway,34,-0.17942364718820208
ErbB signaling pathway,35,-0.46259106916288095
ErbB signaling pathway,36,0.5435527101561521
ErbB signaling pathway,37,-0.6462323218267325
ErbB signaling pathway,38,-0.023861708795043735
ErbB signaling pathway,39,-0.2833375675702634
ErbB signaling pathway,40,0.655141413412656
ErbB signaling pathway,41,-0.45652694794908855
ErbB signaling pathway,42,-0.572216206316267
ErbB signaling pathway,43,-0.5595496193386187
ErbB signaling pathway,44,-0.36131637232690494
ErbB signaling pathway,45,-0.3186796459365413
ErbB signaling pathway,46,0.2965422284646391
ErbB signaling pathway,47,-0.21138180741451174
ErbB signaling pathway,48,0.15476872533438546
ErbB signaling pathway,49,-0.14817419975427382
mTOR signaling pathway,0,-0.5172892631773167
mTOR signaling pathway,1,-0.5223178552951733
mTOR signaling pathway,2,-0.22097406210988355
mTOR signaling pathway,3,-0.3263414325828023
mTOR signaling pathway,4,0.8692059428714091
mTOR signaling pathway,5,-0.5188096548229715
mTOR signaling pathway,6,0.5280609177824507
mTOR signaling pathway,7,0.02344568987781402
mTOR signaling pathway,8,-0.7547552215586466
mTOR signaling pathway,9,0.47761228869537864
mTOR signaling pathway,10,-0.45437330424174904
mTOR signaling pathway,11,-0.09411612693782206
mTOR signaling pathway,12,-0.5631369565828817
mTOR signaling pathway,13,-0.3189779912368565
mTOR signaling pathway,14,-0.2056972343723139
mTOR signaling pathway,15,-0.4907446444150696
mTOR signaling pathway,16,-1.3747453227622617
