pathway,rep,mean_diff
Ras signaling pathway,26,-0.1938476208118681
Ras signaling pathway,27,0.5290181627947504
Ras signaling pathway,28,-0.2576046059527971
Ras signaling pathway,29,-0.32238378975179294
Ras signaling pathway,30,0.32760549034026654
Ras signaling pathway,31,0.3962024666037446
Ras signaling pathway,32,0.6313822062345988
Ras signaling pathway,33,0.15891601075811235
Ras signaling pathway,34,0.27511885656226315
Ras signaling pathway,35,0.33184708108574806
Ras signaling pathway,36,0.3104233772991606
Ras signaling pathway,37,0.7038048191102556
Ras signaling pathway,38,-0.20167616770523755
Ras signaling pathway,39,0.165999865719592
Ras signaling pathway,40,0.05010571759824685
Ras signaling pathway,41,0.23232046126279815
Ras signaling pathway,42,-0.18151521857088412
Ras signaling pathway,43,-0.07554610809411617
Ras signaling pathway,44,-0.2855118734079119
Ras signaling pathway,45,-0.019113822778164462
Ras signaling pathway,46,0.2857531766181827
Ras signaling pathway,47,0.33444151063421823
Ras signaling pathway,48,0.03989560505306661
Ras signaling pathway,49,-0.48842151631644337
Rap1 signaling pathway,0,0.6326436418219219
Rap1 signaling pathway,1,-0.2674815963846137
Rap1 signaling pathway,2,-0.15743053781333277
Rap1 signaling pathway,3,0.21558232011670742
Rap1 signaling pathway,4,-0.0011272429041395285
Rap1 signaling pathway,5,0.3805770314794673
Rap1 signaling pathway,6,0.5765037649966606
Rap1 signaling pathway,7,0.10740824727875119
Rap1 signaling pathway,8,-0.1418552423317433
Rap1 signaling pathway,9,0.22172573577810373
Rap1 signaling pathway,10,0.17237344194635168
Rap1 signaling pathway,11,-0.5463893516084429
Rap1 signaling pathway,12,0.5950794648734228
Rap1 signaling pathway,13,0.054558902064778904
Rap1 signaling pathway,14,0.5118669649464461
Rap1 signaling pathway,15,-0.6769113494413328
Rap1 signaling pathway,16,0.33674326785715925
Rap1 signaling pathway,17,0.16175712940850337
Rap1 signaling pathway,18,0.20125292005093476
Rap1 signaling pathway,19,0.7887311137216926
Rap1 signaling pathway,20,0.4000688191220878
Rap1 signaling pathway,21,0.4869974862532842
Rap1 signaling pathway,22,-0.6109420754704037
Rap1 signaling pathway,23,0.4596122138022131
Rap1 signaling pathway,24,0.18336733969966404
Rap1 signaling pathway,25,0.0936084103218404
Rap1 signaling pathway,26,0.30570200612105763
Rap1 signaling pathway,27,0.31036246768216247
Rap1 signaling pathway,28,-0.19812442455769855
Rap1 signaling pathway,29,-0.019169465635790972
Rap1 signaling pathway,30,-0.08679825098798558
Rap1 signaling pathway,31,-0.17350248574185861
Rap1 signaling pathway,32,0.20582327090198965
Rap1 signaling pathway,33,0.3359361268756413
Rap1 signaling pathway,34,0.2496992660386837
Rap1 signaling pathway,35,0.03436270202785691
Rap1 signaling pathway,36,-0.21000457313874332
Rap1 signaling pathway,37,-0.6827725075543642
Rap1 signaling pathway,38,0.5856729036995032
Rap1 signaling pathway,39,0.29374323767031685
Rap1 signaling pathway,40,-0.22105741337389956
Rap1 signaling pathway,41,-0.16792515176672582
Rap1 signaling pathway,42,-0.44842594961425086
Rap1 signaling pathway,43,-0.09276971347354968
Rap1 signaling pathway,44,0.3316215976932817
Rap1 signaling pathway,45,-0.0880793584359139
Rap1 signaling pathway,46,-0.5270736280726764
Rap1 signaling pathway,47,-0.1149915891455443
Rap1 signaling pathway,48,0.4697239588432366
Rap1 signaling pathway,49,-0.029375083910611853
ErbB signaling pathway,0,-0.0003158819398512197
ErbB signaling pathway,1,-0.2868510056240914
ErbB signaling pathway,2,0.23619607523100258
ErbB signaling pathway,3,0.21900653585851043
ErbB signaling pathway,4,0.4200059311569546
ErbB signaling pathway,5,-0.24336354120249715
ErbB signaling pathway,6,-0.3563498472123311
ErbB signaling pathway,7,-0.10984958345297276
ErbB signaling pathway,8,-0.20027790245365648
ErbB signaling pathway,9,0.12496774683398877
ErbB signaling pathway,10,0.3542128756369502
ErbB signaling pathway,11,0.41358207229059357
ErbB signaling pathway,12,0.26046758184194585
ErbB signaling pathway,13,-0.18658568300422
ErbB signaling pathway,14,0.23304995878285273
ErbB signaling pathway,15,0.2758625104896403
ErbB signaling pathway,16,0.4316767313931119
ErbB signaling pathway,17,0.4263919921772672
ErbB signaling pathway,18,-0.21929763837770455
ErbB signaling pathway,19,-0.39208839249735516
ErbB signaling pathway,20,-0.32217585477589183
ErbB signaling pathway,21,0.05311721205349802
ErbB signaling pathway,22,0.21063332487914552
ErbB signaling pathway,23,0.0835031108987268
ErbB signaling pathway,24,-0.18181650661048213
ErbB signaling pathway,25,0.3192538471678414
ErbB signaling pathway,26,-0.672129654424795
ErbB signaling pathway,27,0.29933535102390807
ErbB signaling pathway,28,-0.7623705757153407
ErbB signaling pathway,29,-0.1811777347307179
ErbB signaling pathway,30,0.4058377386770077
ErbB signaling pathway,31,0.7553528982770783
ErbB signaling pathway,32,0.4870354390637373
ErbB signaling pathway,33,-0.3261446298477946
ErbB signaling pathway,34,-0.25685593386786826
ErbB signaling pathway,35,-0.04687356347125605
ErbB signaling pathway,36,0.13861091848997376
ErbB signaling pathway,37,0.2111483730838454
ErbB signaling pathway,38,0.36951982939823197
ErbB signaling pathway,39,0.6965389975812699
ErbB signaling pathway,40,0.19985900659591382
ErbB signaling pathway,41,0.24209754752488952
ErbB signaling pathway,42,0.08894244035743386
ErbB signaling pathway,43,0.16903117574725557
ErbB signaling pathway,44,-0.18783662117698585
ErbB signaling pathway,45,-0.41653358806895713
ErbB signaling pathway,46,0.5821401718897
ErbB signaling pathway,47,0.24866615116504812
ErbB signaling pathway,48,-0.03559495587084546
ErbB signaling pathway,49,0.3145075731877895
mTOR signaling pathway,0,0.5373514406118016
mTOR signaling pathway,1,0.2753881421434661
mTOR signaling pathway,2,0.06262437206169712
mTOR signaling pathway,3,-0.43254961662460684
mTOR signaling pathway,4,-0.37848426301780874
mTOR signaling pathway,5,0.04302792953421191
mTOR signaling pathway,6,0.6581769537778664
mTOR signaling pathway,7,-0.2844799437513995
mTOR signaling pathway,8,-0.33307031941358795
mTOR signaling pathway,9,0.27433174475030053
mTOR signaling pathway,10,0.1608753573683101
mTOR signaling pathway,11,-0.30120644586179873
mTOR signaling pathway,12,-0.36497387330246767
mTOR signaling pathway,13,0.08333159271794449
mTOR signaling pathway,14,0.22486846793796514
mTOR signaling pathway,15,0.2899189310951103
mTOR signaling pathway,16,0.6520876514829439
mTOR signaling pathway,17,0.45616068794297837
mTOR signaling pathway,18,-0.4193643877799892
mTOR signaling pathway,19,0.46486591275152694
mTOR signaling pathway,20,0.4891967831456617
mTOR signaling pathway,21,0.5299347168162476
mTOR signaling pathway,22,-0.8493993646434764
mTOR signaling pathway,23,0.35318964163249295
mTOR signaling pathway,24,-0.2401038829117027
mTOR signaling pathway,25,-0.02229149512271599
mTOR signaling pathway,26,-0.38817417921896813
mTOR signaling pathway,27,0.30398063191192637
