pathway,rep,mean_diff
p53 signaling pathway,14,-0.32178739125174405
p53 signaling pathway,15,0.24136069039997612
p53 signaling pathway,16,-0.022804753665252975
p53 signaling pathway,17,0.2828056934277157
p53 signaling pathway,18,-0.6296467740439842
p53 signaling pathway,19,-0.5156592684150103
p53 signaling pathway,20,0.05827628921399812
p53 signaling pathway,21,-0.09627873245272292
p53 signaling pathway,22,0.1900628745184998
p53 signaling pathway,23,-0.10430129207691576
p53 signaling pathway,24,0.05540591541148094
p53 signaling pathway,25,-0.04979239419173135
p53 signaling pathway,26,-0.13963122974609984
p53 signaling pathway,27,-0.4769705836351912
p53 signaling pathway,28,0.004342804454799286
p53 signaling pathway,29,0.11930471999763856
p53 signaling pathway,30,0.10549177783326195
p53 signaling pathway,31,0.07977388689038728
p53 signaling pathway,32,0.016397850106598156
p53 signaling pathway,33,0.22480427062884714
p53 signaling pathway,34,-0.14595171027346476
p53 signaling pathway,35,-0.4644803884724718
p53 signaling pathway,36,-0.003077271731883487
p53 signaling pathway,37,0.020556976745825337
p53 signaling pathway,38,0.050651117796254794
p53 signaling pathway,39,0.038862141544722346
p53 signaling pathway,40,-0.17309809054514402
p53 signaling pathway,41,0.19393340770697132
p53 signaling pathway,42,0.14212240791230804
p53 signaling pathway,43,0.22166450501189547
p53 signaling pathway,44,0.08139199372569864
p53 signaling pathway,45,-0.11364216549826647
p53 signaling pathway,46,0.053940129436616815
p53 signaling pathway,47,0.11466375372854545
p53 signaling pathway,48,0.19050711737104292
p53 signaling pathway,49,-0.06035825134162026
Cellular senescence,0,-0.12417876630622478
Cellular senescence,1,-0.17240101583648518
Cellular senescence,2,-0.03273673175686025
Cellular senescence,3,0.16348646143115414
Cellular senescence,4,0.12598783760182622
Cellular senescence,5,-0.10759244273450193
Cellular senescence,6,-0.09193588226003878
Cellular senescence,7,0.07619215243069909
Cellular senescence,8,0.15364328242059377
Cellular senescence,9,0.3420235350978885
Cellular senescence,10,-0.1843010706426961
Cellular senescence,11,0.1093582759702561
Cellular senescence,12,0.25177041523709803
Cellular senescence,13,0.15282137884057762
Cellular senescence,14,0.13854304876782986
Cellular senescence,15,-0.35236601713055776
Cellular senescence,16,-0.5895030605731043
Cellular senescence,17,0.11775329333654312
Cellular senescence,18,0.049586222120854076
Cellular senescence,19,0.15973193101500976
Cellular senescence,20,-0.20687322806252173
Cellular senescence,21,-0.019913072694537855
Cellular senescence,22,-0.0671209649640183
Cellular senescence,23,-0.0046288440868699505
Cellular senescence,24,-0.034607210349252855
Cellular senescence,25,-0.2045553096735396
Cellular senescence,26,0.35559464007831443
Cellular senescence,27,-0.03162537962026822
Cellular senescence,28,0.07237182901413555
Cellular senescence,29,0.08160401395799757
Cellular senescence,30,-0.1670635594268871
Cellular senescence,31,0.11568526647635416
Cellular senescence,32,0.19450498390552384
Cellular senescence,33,0.08892062126017936
Cellular senescence,34,0.15052777048111182
Cellular senescence,35,-0.21835726793453428
Cellular senescence,36,-0.17001591463600824
Cellular senescence,37,0.012889307146108161
Cellular senescence,38,0.025642116291022202
Cellular senescence,39,-0.2831539583833404
Cellular senescence,40,0.1164390296125212
Cellular senescence,41,0.022870921257030344
Cellular senescence,42,-0.08102091750158961
Cellular senescence,43,0.0796344899179313
Cellular senescence,44,-0.0536312070159437
Cellular senescence,45,0.03265656672664165
Cellular senescence,46,-0.36591969878795055
Cellular senescence,47,0.10568854017038329
Cellular senescence,48,0.08105505495702758
Cellular senescence,49,-0.0055987725225967785
Apoptosis,0,0.20719036244123973
Apoptosis,1,-0.30155022282943966
Apoptosis,2,-0.05375134589463887
Apoptosis,3,0.23907716533917164
Apoptosis,4,-0.20227759160143807
Apoptosis,5,-0.24133929809216031
Apoptosis,6,0.008770145330674065
Apoptosis,7,0.3817380225996143
Apoptosis,8,0.14037017047519695
Apoptosis,9,0.1462547596982106
Apoptosis,10,-0.0346798891416969
Apoptosis,11,0.022300488159289956
Apoptosis,12,-0.03807905722563205
Apoptosis,13,-0.03892998661465039
Apoptosis,14,0.1799120533224934
Apoptosis,15,0.25677064279179646
Apoptosis,16,0.05074465250357182
Apoptosis,17,-0.1875029624573785
Apoptosis,18,-0.0651068155229556
Apoptosis,19,-0.09654732399010124
Apoptosis,20,0.11031883531445633
Apoptosis,21,0.005059139985803471
Apoptosis,22,-0.024776280487845134
Apoptosis,23,-0.10780708682180726
Apoptosis,24,0.08126354912155903
Apoptosis,25,0.049867187008058055
Apoptosis,26,0.20322276816278953
Apoptosis,27,0.03475748494856649
Apoptosis,28,-0.0312303410243375
Apoptosis,29,-0.39368430188906406
Apoptosis,30,-0.1533955426057862
Apoptosis,31,-0.05367970638389547
Apoptosis,32,-0.18174359434554083
Apoptosis,33,-0.09484081736362397
Apoptosis,34,-0.4195102783887606
Apoptosis,35,0.3934194953978683
Apoptosis,36,0.27300858076741014
Apoptosis,37,-0.07205589668550869
Apoptosis,38,-0.20318999019505135
Apoptosis,39,0.13356364961717135
Apoptosis,40,0.29093018270892146
Apoptosis,41,0.3763347161186269
Apoptosis,42,-0.11066777969737604
Apoptosis,43,-0.02379612813944922
Apoptosis,44,-0.13528266046478257
Apoptosis,45,-0.04090567512224369
Apoptosis,46,-0.14897032575039768
Apoptosis,47,-0.13832052384637117
Apoptosis,48,0.05991270092851604
Apoptosis,49,0.07042681658106044
Necroptosis,0,-0.0051682360837288195
Necroptosis,1,-0.060246709090644786
Necroptosis,2,0.13251279398889565
Necroptosis,3,0.05008693830535769
Necroptosis,4,0.13601811175169765
Necroptosis,5,-0.3941755777526213
Necroptosis,6,0.1822809683165345
Necroptosis,7,0.06700580701783143
Necroptosis,8,0.08107032987846798
Necroptosis,9,0.13272597964481186
Necroptosis,10,0.17926938313138793
Necroptosis,11,-0.5458514864029246
Necroptosis,12,-0.26016931035382906
Necroptosis,13,-0.19067313458639196
Necroptosis,14,0.026234504067327222
Necroptosis,15,0.0700493405971579
Necroptosis,16,-0.08341486754267491
Necroptosis,17,0.17161177755317936
Necroptosis,18,0.31861081505674704
Necroptosis,19,-0.12832134221247735
Necroptosis,20,-0.06194449726223396
Necroptosis,21,-0.11231139854131975
Necroptosis,22,0.0441598762876004
Necroptosis,23,-0.0832300853331894
Necroptosis,24,-0.187793500183364
Necroptosis,25,0.007114312220212552
Necroptosis,26,0.12339227032092397
Necroptosis,27,0.06808718018440532
Necroptosis,28,-0.02799990527955118
Necroptosis,29,-0.21865668710730093
Necroptosis,30,-0.2075806719177696
Necroptosis,31,-0.375876393530585
Necroptosis,32,-0.009373385691022406
Necroptosis,33,0.11587565689286808
Necroptosis,34,-0.034321669041252764
Necroptosis,35,-0.4227561009745863
Necroptosis,36,-0.2938762649911522
Necroptosis,37,-0.03026502156085005
Necroptosis,38,-0.14575607957035566
Necroptosis,39,0.4676517962120442
Necroptosis,40,-0.2781177005108207
Necroptosis,41,-0.026795051837292132
Necroptosis,42,0.10525789875334249
Necroptosis,43,-0.05893630979754606
Necroptosis,44,-0.12954645259584152
Necroptosis,45,0.08784155526358252
Necroptosis,46,0.1400500642685842
Necroptosis,47,0.0603451574079044
Necroptosis,48,0.15811122404246103
Necroptosis,49,-0.019330427542925358
Ferroptosis,0,-0.315666759431043
Ferroptosis,1,-0.013677374550196082
Ferroptosis,2,-0.29047054793415594
Ferroptosis,3,0.3163711896172998
Ferroptosis,4,-0.05754551615367054
Ferroptosis,5,0.47265860913565394
Ferroptosis,6,0.09758421298293675
Ferroptosis,7,0.007436007522768016
Ferroptosis,8,0.03340996823540853
Ferroptosis,9,-0.1281824102461102
Ferroptosis,10,-0.3614202843560801
Ferroptosis,11,0.4251084983330419
Ferroptosis,12,-0.14874833890008748
Ferroptosis,13,-0.19008824041878802
Ferroptosis,14,0.18432384671685548
Ferroptosis,15,0.2856951428137097
Ferroptosis,16,0.14842438474175124
Ferroptosis,17,0.06524045898277085
Ferroptosis,18,0.03373024412614398
Ferroptosis,19,0.0824796125275079
Ferroptosis,20,0.12894121644886736
Ferroptosis,21,-0.06366690702946246
Ferroptosis,22,0.12313663857623589
Ferroptosis,23,0.3600329264151102
Ferroptosis,24,0.34506625186801143
Ferroptosis,25,-0.0028990062705154447
Ferroptosis,26,0.0710119819075774
Ferroptosis,27,-0.3875799438003801
Ferroptosis,28,0.5090761710745209
Ferroptosis,29,0.014477679603682837
Ferroptosis,30,-0.23255256422315984
Ferroptosis,31,-0.09967946192503409
Ferroptosis,32,-0.19104001881010324
Ferroptosis,33,0.23105129595303012
Ferroptosis,34,-0.1003029792119821
Ferroptosis,35,-0.6217295219834522
Ferroptosis,36,-0.06875149457703386
Ferroptosis,37,0.038047235069993746
Ferroptosis,38,-0.23658119935521954
Ferroptosis,39,-0.20588897788634697
Ferroptosis,40,0.3914343568126847
Ferroptosis,41,-0.018723406538290677
Ferroptosis,42,0.0037643720054168113
Ferroptosis,43,0.17915192504473532
Ferroptosis,44,0.3735896739329555
Ferroptosis,45,0.43057983039510705
Ferroptosis,46,0.10450047834681718
Ferroptosis,47,-0.18125948505260592
Ferroptosis,48,-0.20067081416245208
Ferroptosis,49,0.037541177629455
Autophagy,0,-0.07777982992705917
Autophagy,1,-0.008104414051952865
Autophagy,2,-0.04912703766997055
Autophagy,3,-0.1878729404894295
Autophagy,4,-0.09697867493172309
Autophagy,5,-0.2719446358925303
Autophagy,6,-0.06734199613098152
Autophagy,7,-0.17418507148341988
Autophagy,8,0.025465016346395395
Autophagy,9,-0.01916439571154786
Autophagy,10,0.24764572811263585
Autophagy,11,-0.24472347933303734
Autophagy,12,0.02234059377889941
Autophagy,13,0.2742535380450313
Autophagy,14,0.13138684408730275
Autophagy,15,-0.06933538518432376
Autophagy,16,0.09063886466400367
Autophagy,17,0.4213749867308879
Autophagy,18,0.34807026998563273
Autophagy,19,-0.09203691264685557
Autophagy,20,0.1387891990728385
Autophagy,21,0.3537655125520733
Autophagy,22,0.048378706886647554
Autophagy,23,0.01514029869312255
Autophagy,24,-0.0941465098467618
Autophagy,25,-0.14868643861686334
Autophagy,26,-0.011972435122329277
Autophagy,27,-0.28146494541769534
Autophagy,28,0.0761733831283905
Autophagy,29,0.01660440642182026
Autophagy,30,-0.24223148471353714
Autophagy,31,0.10347094203446085
Autophagy,32,-0.12468302672084115
Autophagy,33,0.03337725753372417
Autophagy,34,-0.07415975562432021
Autophagy,35,0.11389805631896179
Autophagy,36,0.1006903997377913
Autophagy,37,-0.18005976190444534
Autophagy,38,0.15355470079724598
Autophagy,39,-0.25544086548745165
Autophagy,40,-0.19616026975859455
Autophagy,41,-0.08880532091362761
Autophagy,42,-0.04305653056556723
Autophagy,43,-0.07151462734655435
Autophagy,44,-0.20714714455353822
Autophagy,45,0.01723518810060263
Autophagy,46,0.24491698493675848
Autophagy,47,-0.20165144981297506
Autophagy,48,-0.1854124359067467
Autophagy,49,-0.3063551291859342
Mitophagy,0,0.10750240051388735
Mitophagy,1,0.17588108464579455
Mitophagy,2,0.29840499055704506
Mitophagy,3,-0.18365320650713868
Mitophagy,4,0.1920700899130774
Mitophagy,5,-0.07254550460589558
Mitophagy,6,0.26656205873891986
Mitophagy,7,-0.16544656506211886
Mitophagy,8,-0.07591675459408317
Mitophagy,9,0.10053303331135845
Mitophagy,10,-0.06212525457980775
Mitophagy,11,0.245821213842785
Mitophagy,12,-0.09008707074650224
Mitophagy,13,0.20534106760160992
Mitophagy,14,0.20110244146481515
Mitophagy,15,-0.4228010793771441
Mitophagy,16,-0.07374407274944958
Mitophagy,17,-0.15036954194854596
Mitophagy,18,0.01145182340869982
Mitophagy,19,-0.2892400807929753
Mitophagy,20,0.22137662574480885
Mitophagy,21,0.4420032749154689
Mitophagy,22,-0.021314113210393795
Mitophagy,23,-0.48022576159710534
Mitophagy,24,0.3337399780948319
Mitophagy,25,-0.001390802918925071
Mitophagy,26,-0.19160855670517676
Mitophagy,27,0.106628308996148
Mitophagy,28,-0.48113258904912426
Mitophagy,29,0.1355894266986701
Mitophagy,30,0.04726664846554007
Mitophagy,31,0.13583040983165806
Mitophagy,32,-0.044339308667711956
Mitophagy,33,-0.3873522158916097
Mitophagy,34,0.11906724233246158
Mitophagy,35,0.16173377200781866
Mitophagy,36,0.12283104714320901
Mitophagy,37,0.12406953646296129
Mitophagy,38,-0.009482332769263876
Mitophagy,39,0.2033885180709295
Mitophagy,40,-0.27654338970811587
Mitophagy,41,-0.10012515721219706
Mitophagy,42,-0.6813980374197408
Mitophagy,43,0.18465727637908136
Mitophagy,44,0.18214579435488326
Mitophagy,45,0.20842549873745028
Mitophagy,46,0.11971076288206728
Mitophagy,47,-0.1599789681938217
Mitophagy,48,0.004233295690945618
Mitophagy,49,0.08328222011579131
MAPK signaling pathway,0,0.0014945832167731347
MAPK signaling pathway,1,-0.15572220598117364
MAPK signaling pathway,2,0.013743513841662698
MAPK signaling pathway,3,-0.0881578999058451
MAPK signaling pathway,4,0.02505561090770829
MAPK signaling pathway,5,-0.21013094917340375
MAPK signaling pathway,6,-0.13799490803286113
MAPK signaling pathway,7,-0.10841181777863755
MAPK signaling pathway,8,-0.07932137104526203
MAPK signaling pathway,9,-0.02349817352704166
MAPK signaling pathway,10,0.04444176045935465
MAPK signaling pathway,11,-0.3043184535678697
MAPK signaling pathway,12,0.06461862911263842
MAPK signaling pathway,13,-0.009829392972694377
MAPK signaling pathway,14,-0.0635001576209349
MAPK signaling pathway,15,0.23901735960690323
MAPK signaling pathway,16,-0.008156417713161467
MAPK signaling pathway,17,-0.005096837765008005
MAPK signaling pathway,18,-0.12920818478054155
MAPK signaling pathway,19,0.017118310436329172
MAPK signaling pathway,20,-0.05745435582728304
MAPK signaling pathway,21,0.0836931595882944
MAPK signaling pathway,22,0.1391036454680034
MAPK signaling pathway,23,0.06057913612189948
MAPK signaling pathway,24,-0.07112611218475345
MAPK signaling pathway,25,-0.01827317467681224
MAPK signaling pathway,26,-0.11110899680168651
MAPK signaling pathway,27,-0.1218359555511356
MAPK signaling pathway,28,0.09878312391748811
MAPK signaling pathway,29,-0.5599661321575864
MAPK signaling pathway,30,-0.16426691016949263
MAPK signaling pathway,31,0.02384126382182178
MAPK signaling pathway,32,0.07264923337704622
MAPK signaling pathway,33,-0.011099555975076067
MAPK signaling pathway,34,0.05581745476815399
MAPK signaling pathway,35,-0.10904648023886435
MAPK signaling pathway,36,-0.11704694066465765
MAPK signaling pathway,37,-0.06532868071544502
MAPK signaling pathway,38,-0.1604042960733424
MAPK signaling pathway,39,-0.0695386897296705
MAPK signaling pathway,40,0.01731284779182272
MAPK signaling pathway,41,-0.0768680004175355
MAPK signaling pathway,42,0.0008864446109096025
MAPK signaling pathway,43,0.1871800263457945
MAPK signaling pathway,44,-0.01670732055810621
MAPK signaling pathway,45,0.039363067252185656
MAPK signaling pathway,46,-0.037502998931985825
MAPK signaling pathway,47,0.1445881378229011
MAPK signaling pathway,48,-0.019637538737734734
MAPK signaling pathway,49,0.15729522200023086
PI3K-Akt signaling pathway,0,-0.0995417574390261
PI3K-Akt signaling pathway,1,-0.12182519710424328
PI3K-Akt signaling pathway,2,0.03327018746938372
PI3K-Akt signaling pathway,3,0.15856607461883787
PI3K-Akt signaling pathway,4,-0.041576248905782584
PI3K-Akt signaling pathway,5,0.0490522999097637
PI3K-Akt signaling pathway,6,0.20266222899653846
PI3K-Akt signaling pathway,7,0.2026537647117432
PI3K-Akt signaling pathway,8,0.16931661815924232
PI3K-Akt signaling pathway,9,-0.20986210588603038
PI3K-Akt signaling pathway,10,-0.07601178514597734
PI3K-Akt signaling pathway,11,-0.07255689358124617
PI3K-Akt signaling pathway,12,0.07380951469678387
PI3K-Akt signaling pathway,13,0.11864562442311621
PI3K-Akt signaling pathway,14,0.07198798764759554
PI3K-Akt signaling pathway,15,-0.08905701201645835
PI3K-Akt signaling pathway,16,0.02425020987625605
PI3K-Akt signaling pathway,17,0.04804328059770636
PI3K-Akt signaling pathway,18,0.08290723040977266
PI3K-Akt signaling pathway,19,-0.06296951386657439
PI3K-Akt signaling pathway,20,-0.07090636131218098
PI3K-Akt signaling pathway,21,-0.21455462352057122
PI3K-Akt signaling pathway,22,0.20056580516601605
PI3K-Akt signaling pathway,23,-0.13373767253025245
PI3K-Akt signaling pathway,24,-0.061497751666104265
PI3K-Akt signaling pathway,25,-0.09025292929422454
PI3K-Akt signaling pathway,26,0.022749029784596038
PI3K-Akt signaling pathway,27,0.03381206779224367
PI3K-Akt signaling pathway,28,0.017289791915929983
PI3K-Akt signaling pathway,29,-0.2448648089976034
PI3K-Akt signaling pathway,30,0.14815679404962995
PI3K-Akt signaling pathway,31,-0.028244526024910413
PI3K-Akt signaling pathway,32,-0.08092682215274678
PI3K-Akt signaling pathway,33,0.19432230141153256
PI3K-Akt signaling pathway,34,-0.11198576430856173
PI3K-Akt signaling pathway,35,-0.17690266315355294
PI3K-Akt signaling pathway,36,-0.02653050563761588
PI3K-Akt signaling pathway,37,-0.04989051542913703
PI3K-Akt signaling pathway,38,-0.17375921645966813
PI3K-Akt signaling pathway,39,-0.05487258227856978
PI3K-Akt signaling pathway,40,-0.1672065915151204
PI3K-Akt signaling pathway,41,0.10029493750971506
PI3K-Akt signaling pathway,42,-0.14175885031927124
PI3K-Akt signaling pathway,43,0.18420028626436813
PI3K-Akt signaling pathway,44,-0.2898353244239307
PI3K-Akt signaling pathway,45,0.06117266159272791
PI3K-Akt signaling pathway,46,0.08211479659031051
PI3K-Akt signaling pathway,47,-0.06302461680368665
PI3K-Akt signaling pathway,48,-0.012478057535251538
PI3K-Akt signaling pathway,49,0.010663479642084188
Ras signaling pathway,0,-0.11728444496597824
Ras signaling pathway,1,0.15348668357034612
Ras signaling pathway,2,-0.23992358628745486
Ras signaling pathway,3,-0.04540003634842864
Ras signaling pathway,4,0.015803229008408765
Ras signaling pathway,5,-0.044224214387578085
Ras signaling pathway,6,0.02614732729634532
Ras signaling pathway,7,-0.13201186179735983
Ras signaling pathway,8,-0.019430520480012987
Ras signaling pathway,9,0.03651338030543634
Ras signaling pathway,10,-0.06376443770089853
Ras signaling pathway,11,0.07972294661976378
Ras signaling pathway,12,-0.15537907438422113
Ras signaling pathway,13,-0.18284983362706422
Ras signaling pathway,14,0.028742783277656007
Ras signaling pathway,15,-0.1681584636862381
Ras signaling pathway,16,-0.1431865128587075
Ras signaling pathway,17,-0.040621453211081376
Ras signaling pathway,18,0.026492312676261925
Ras signaling pathway,19,-0.1185306703103759
Ras signaling pathway,20,-0.04584948056176368
Ras signaling pathway,21,0.03959726148608108
Ras signaling pathway,22,0.07099171333236647
Ras signaling pathway,23,-0.333118657448475
Ras signaling pathway,24,-0.03809511049219921
Ras signaling pathway,25,0.19060184982275266
Ras signaling pathway,26,0.05238446504120313
Ras signaling pathway,27,0.36762726085206343
Ras signaling pathway,28,0.24655437849525308
Ras signaling pathway,29,-0.0204002268977351
Ras signaling pathway,30,-0.14332290591890917
Ras signaling pathway,31,-0.09768231736890844
Ras signaling pathway,32,0.019520132749639273
Ras signaling pathway,33,0.2098491557532614
Ras signaling pathway,34,0.05594876855266548
Ras signaling pathway,35,0.05417596789321734
Ras signaling pathway,36,0.11919692099118251
Ras signaling pathway,37,-0.04134186657973428
Ras signaling pathway,38,0.15270839828993862
Ras signaling pathway,39,-0.04018179703687451
Ras signaling pathway,40,-0.02213785698752342
Ras signaling pathway,41,-0.11637669275401966
Ras signaling pathway,42,-0.10454703901762766
Ras signaling pathway,43,0.11009918891642884
Ras signaling pathway,44,-0.06437570567982637
Ras signaling pathway,45,0.4916732540472031
Ras signaling pathway,46,0.26791959015870387
Ras signaling pathway,47,-0.016082004931662307
Ras signaling pathway,48,0.10346145173554107
Ras signaling pathway,49,-0.045244214542214604
Rap1 signaling pathway,0,-0.16806230584657314
Rap1 signaling pathway,1,0.27816916609726017
Rap1 signaling pathway,2,0.11985865698629115
Rap1 signaling pathway,3,0.005369146368256903
Rap1 signaling pathway,4,0.05626781160931872
Rap1 signaling pathway,5,-0.17197916639966038
Rap1 signaling pathway,6,-0.1762336235469109
Rap1 signaling pathway,7,0.08946740268942277
Rap1 signaling pathway,8,-0.025131538031844605
Rap1 signaling pathway,9,-0.13976136879147938
Rap1 signaling pathway,10,0.0748452718147104
Rap1 signaling pathway,11,0.01710774286819338
Rap1 signaling pathway,12,0.05686898909710311
Rap1 signaling pathway,13,-0.18670166174755115
Rap1 signaling pathway,14,-0.11315932167567586
Rap1 signaling pathway,15,-0.03769808904678116
Rap1 signaling pathway,16,0.0016750364136115345
Rap1 signaling pathway,17,-0.09132150080522838
Rap1 signaling pathway,18,0.013095825500961892
Rap1 signaling pathway,19,0.11883932788488383
Rap1 signaling pathway,20,0.08376043489103494
Rap1 signaling pathway,21,0.09612220141794593
Rap1 signaling pathway,22,-0.140910140622373
Rap1 signaling pathway,23,-0.36089309175953405
Rap1 signaling pathway,24,0.1773610501713858
Rap1 signaling pathway,25,-0.15472930687440611
Rap1 signaling pathway,26,-0.0552205077144204
Rap1 signaling pathway,27,-0.1260436090180122
Rap1 signaling pathway,28,0.08981533259705672
Rap1 signaling pathway,29,-0.04874005377901241
Rap1 signaling pathway,30,-0.23502557666588691
Rap1 signaling pathway,31,0.17841254518129884
Rap1 signaling pathway,32,-0.04645462862569411
Rap1 signaling pathway,33,0.3515342175255053
Rap1 signaling pathway,34,-0.18320617624400196
Rap1 signaling pathway,35,0.1318745688959825
Rap1 signaling pathway,36,-0.017795229051989873
Rap1 signaling pathway,37,0.11528338283591713
Rap1 signaling pathway,38,-0.07622854820117145
Rap1 signaling pathway,39,-0.06303623093552066
Rap1 signaling pathway,40,-0.13679064651369285
Rap1 signaling pathway,41,-0.04032076339822476
Rap1 signaling pathway,42,-0.022277555603392268
Rap1 signaling pathway,43,-0.002821379526908966
Rap1 signaling pathway,44,0.09490107386096483
Rap1 signaling pathway,45,0.020058695452970805
Rap1 signaling pathway,46,-0.052186754983639116
Rap1 signaling pathway,47,0.08073425547255833
Rap1 signaling pathway,48,0.16298543483406808
Rap1 signaling pathway,49,-0.07957849339457773
ErbB signaling pathway,0,0.15638461334703307
ErbB signaling pathway,1,-0.13400787294259636
ErbB signaling pathway,2,-0.023107129996145472
ErbB signaling pathway,3,-0.0008941752797715614
ErbB signaling pathway,4,0.14994838062386845
ErbB signaling pathway,5,-0.183283812090493
ErbB signaling pathway,6,0.27414976046765954
ErbB signaling pathway,7,-0.08598425395547296
ErbB signaling pathway,8,-0.3069468330406161
ErbB signaling pathway,9,-0.11779692770746672
ErbB signaling pathway,10,-0.128479382906637
ErbB signaling pathway,11,0.013090576026492119
ErbB signaling pathway,12,0.15281678670258717
ErbB signaling pathway,13,0.27164432438548863
ErbB signaling pathway,14,0.11112714903391788
ErbB signaling pathway,15,0.2515436152279498
ErbB signaling pathway,16,0.07446588743160386
ErbB signaling pathway,17,-0.07669893624622408
ErbB signaling pathway,18,0.20623654285946486
ErbB signaling pathway,19,0.05160494957566906
ErbB signaling pathway,20,0.0018174601807560329
ErbB signaling pathway,21,0.01494024823572234
ErbB signaling pathway,22,-0.32208692134246164
ErbB signaling pathway,23,0.0424515108982416
ErbB signaling pathway,24,-0.02213275424655077
ErbB signaling pathway,25,-0.31085511547323874
ErbB signaling pathway,26,0.32935854841179635
ErbB signaling pathway,27,-0.22433436191939407
ErbB signaling pathway,28,0.31639281919961004
ErbB signaling pathway,29,0.11838718110795216
ErbB signaling pathway,30,0.3636265454106626
ErbB signaling pathway,31,0.0999445325002554
ErbB signaling pathway,32,-0.22821599808762777
ErbB signaling pathway,33,-0.25631524389963245
ErbB signaling pathway,34,0.30649661899272007
ErbB signaling pathway,35,-0.1432697972131426
ErbB signaling pathway,36,-0.0033930283965570712
ErbB signaling pathway,37,0.04171821759153225
ErbB signaling pathway,38,0.07128377185017097
ErbB signaling pathway,39,-0.13398700397212393
ErbB signaling pathway,40,-0.27098724456554096
ErbB signaling pathway,41,-0.11740015138348095
ErbB signaling pathway,42,-0.13495917092402798
ErbB signaling pathway,43,-0.028584939646162055
ErbB signaling pathway,44,0.16417198455462842
ErbB signaling pathway,45,-0.7047477593501253
ErbB signaling pathway,46,-0.3555286404916137
ErbB signaling pathway,47,0.042676324447441405
ErbB signaling pathway,48,0.11369214868884907
ErbB signaling pathway,49,0.08511129622164401
mTOR signaling pathway,0,-0.11270533222575588
mTOR signaling pathway,1,-0.2172873329828696
mTOR signaling pathway,2,-0.02694515519823249
mTOR signaling pathway,3,-0.19488316462399669
mTOR signaling pathway,4,-0.040875206504712144
mTOR signaling pathway,5,0.00018771485242064504
mTOR signaling pathway,6,0.2595288273009457
mTOR signaling pathway,7,0.35188437957928514
mTOR signaling pathway,8,0.03206104405664647
mTOR signaling pathway,9,-0.08036200929069072
mTOR signaling pathway,10,-0.025103837745809158
mTOR signaling pathway,11,0.09604714827682301
mTOR signaling pathway,12,-0.02026180192022548
mTOR signaling pathway,13,0.17577202601154954
mTOR signaling pathway,14,-0.41090878444294904
mTOR signaling pathway,15,-0.2803638050907917
mTOR signaling pathway,16,-0.030356224732210845
mTOR signaling pathway,17,-0.030965060512306325
mTOR signaling pathway,18,0.05378838418751642
mTOR signaling pathway,19,-0.2942819638839423
mTOR signaling pathway,20,-0.12938339636400667
mTOR signaling pathway,21,0.27970644412607454
mTOR signaling pathway,22,-0.23036512084107053
